timestamp,value
2013-12-06 05:10:00,86.01090909
2013-12-06 05:15:00,85.71160468
2013-12-06 07:50:00,85.8643435
2013-12-06 07:55:00,86.12905779
2013-12-06 10:30:00,88.9410603
2013-12-06 10:35:00,87.80621485
2013-12-06 13:10:00,80.95227787
2013-12-06 13:15:00,80.98443162
2013-12-06 15:50:00,83.04347383
2013-12-06 15:55:00,84.34675079
2013-12-06 18:30:00,87.39075374
2013-12-06 18:35:00,87.87400742
2013-12-06 21:10:00,90.19279817
2013-12-06 21:15:00,88.91325441
2013-12-06 23:50:00,88.78104478
2013-12-06 23:55:00,89.81385655
2013-12-07 02:30:00,89.64205732
2013-12-07 02:35:00,89.11196166
2013-12-07 05:10:00,86.82973436
2013-12-07 05:15:00,87.72413211
2013-12-07 07:50:00,86.13672677
2013-12-07 07:55:00,86.41969066
2013-12-07 10:30:00,85.43090742
2013-12-07 10:35:00,84.40214989
2013-12-07 13:10:00,76.78844325
2013-12-07 13:15:00,78.04525536
2013-12-07 15:50:00,86.00215436
2013-12-07 15:55:00,87.24123207
2013-12-07 18:30:00,87.06825802
2013-12-07 18:35:00,87.17001194
2013-12-07 21:10:00,87.39223473
2013-12-07 21:15:00,87.6049203
2013-12-07 23:50:00,88.5025968
2013-12-07 23:55:00,88.18132977
2013-12-08 02:30:00,89.49843578
2013-12-08 02:35:00,88.98167684
2013-12-08 05:10:00,87.48503779
2013-12-08 05:15:00,88.01252158
2013-12-08 07:50:00,83.96981105
2013-12-08 07:55:00,84.44624618
2013-12-08 10:30:00,81.53157177
2013-12-08 10:35:00,81.36519695
2013-12-08 13:10:00,73.25785003
2013-12-08 13:15:00,73.2552912
2013-12-08 15:50:00,71.06894191
2013-12-08 15:55:00,71.00335786
2013-12-08 18:30:00,73.44050315
2013-12-08 18:35:00,72.72762146
2013-12-08 21:10:00,63.7086663
2013-12-08 21:15:00,65.33955353
2013-12-08 23:50:00,67.85999218
2013-12-08 23:55:00,67.87622075
2013-12-09 02:30:00,83.48160223
2013-12-09 02:35:00,82.3002372
2013-12-09 05:10:00,80.13167042
2013-12-09 05:15:00,79.72292308
2013-12-09 07:50:00,71.78323345
2013-12-09 07:55:00,73.27384465
2013-12-09 10:30:00,73.52968167
2013-12-09 10:35:00,72.75340522
2013-12-09 13:10:00,68.58391801
2013-12-09 13:15:00,68.44998646
2013-12-09 15:50:00,67.09019983
2013-12-09 15:55:00,68.35220717
2013-12-09 18:30:00,62.856899
2013-12-09 18:35:00,62.20477835
2013-12-09 21:10:00,58.91662356
2013-12-09 21:15:00,57.91541573
2013-12-09 23:50:00,79.70011148
2013-12-09 23:55:00,79.09017175
2013-12-10 02:30:00,61.45957212
2013-12-10 02:35:00,60.82967554
2013-12-10 05:10:00,57.77320899
2013-12-10 05:15:00,57.83848952
2013-12-10 07:50:00,51.76834722
2013-12-10 07:55:00,51.95083115
2013-12-10 10:30:00,50.14596796
2013-12-10 10:35:00,49.85691601
2013-12-10 13:10:00,49.57538032
2013-12-10 13:15:00,50.68119402
2013-12-10 15:50:00,52.31182813
2013-12-10 15:55:00,51.24936372
2013-12-10 18:30:00,55.07471002
2013-12-10 18:35:00,54.83638559
2013-12-10 21:10:00,55.56717583
2013-12-10 21:15:00,56.41556746
2013-12-10 23:50:00,81.96573082
2013-12-10 23:55:00,81.73695391
2013-12-11 02:30:00,91.06273243
2013-12-11 02:35:00,90.88321071
2013-12-11 05:10:00,100.9526448
2013-12-11 05:15:00,100.9086505
2013-12-11 07:50:00,97.93340529
2013-12-11 07:55:00,95.97787869
2013-12-11 10:30:00,88.9098475
2013-12-11 10:35:00,89.29595282
2013-12-11 13:10:00,88.31073731
2013-12-11 13:15:00,88.57520066
2013-12-11 15:50:00,93.86433217
2013-12-11 15:55:00,95.64490404
2013-12-11 18:30:00,95.14678961
2013-12-11 18:35:00,95.14076024
2013-12-11 21:10:00,94.20542633
2013-12-11 21:15:00,95.03477862
2013-12-11 23:50:00,95.01486711
2013-12-11 23:55:00,95.2257644
2013-12-12 02:30:00,92.88134891
2013-12-12 02:35:00,94.21780144
2013-12-12 05:10:00,90.58911269
2013-12-12 05:15:00,91.34770464
2013-12-12 07:50:00,88.46845373
2013-12-12 07:55:00,90.08626317
2013-12-12 10:30:00,91.18412572
2013-12-12 10:35:00,90.84935612
2013-12-12 13:10:00,91.43737566
2013-12-12 13:15:00,92.3568362
2013-12-12 15:50:00,93.79585998
2013-12-12 15:55:00,94.33325022
2013-12-12 18:30:00,95.6080348
2013-12-12 18:35:00,94.23064
2013-12-12 21:10:00,92.85935939
2013-12-12 21:15:00,94.70963605
2013-12-12 23:50:00,93.49206454
2013-12-12 23:55:00,93.55159102
2013-12-13 02:30:00,94.0508148
2013-12-13 02:35:00,93.10602469
2013-12-13 05:10:00,94.31834128
2013-12-13 05:15:00,93.87227653
2013-12-13 07:50:00,95.12913749
2013-12-13 07:55:00,94.42379369
2013-12-13 10:30:00,95.97748434
2013-12-13 10:35:00,95.93655388
2013-12-13 13:10:00,98.27557053
2013-12-13 13:15:00,97.83578537
2013-12-13 15:50:00,100.535028
2013-12-13 15:55:00,101.0774782
2013-12-13 18:30:00,102.083493
2013-12-13 18:35:00,103.1189599
2013-12-13 21:10:00,101.5764794
2013-12-13 21:15:00,101.2506251
2013-12-13 23:50:00,100.4652913
2013-12-13 23:55:00,101.5098581
2013-12-14 02:30:00,101.5375365
2013-12-14 02:35:00,100.7389267
2013-12-14 05:10:00,102.0443587
2013-12-14 05:15:00,101.2390628
2013-12-14 07:50:00,99.97451079
2013-12-14 07:55:00,100.2805769
2013-12-14 10:30:00,101.3225872
2013-12-14 10:35:00,101.1209654
2013-12-14 13:10:00,100.2519278
2013-12-14 13:15:00,100.5643647
2013-12-14 15:50:00,98.07050401
2013-12-14 15:55:00,99.41474962
2013-12-14 18:30:00,97.58603343
2013-12-14 18:35:00,97.0523471
2013-12-14 21:10:00,99.81024462
2013-12-14 21:15:00,98.34016761
2013-12-14 23:50:00,99.73551237
2013-12-14 23:55:00,99.38186649
2013-12-15 02:30:00,97.3171323
2013-12-15 02:35:00,99.09569652
2013-12-15 05:10:00,98.46597556
2013-12-15 05:15:00,99.10681495
2013-12-15 07:50:00,99.30475195
2013-12-15 07:55:00,98.16374252
2013-12-15 10:30:00,98.21184273
2013-12-15 10:35:00,98.99414091
2013-12-15 13:10:00,99.19667461
2013-12-15 13:15:00,97.49260427
2013-12-15 15:50:00,97.53590754
2013-12-15 15:55:00,98.99180825
2013-12-15 18:30:00,98.62847081
2013-12-15 18:35:00,99.80572233
2013-12-15 21:10:00,83.75591379999999
2013-12-15 21:15:00,84.80286565
2013-12-15 23:50:00,67.72985404
2013-12-15 23:55:00,66.79399359
2013-12-16 02:30:00,61.41971741
2013-12-16 02:35:00,62.49812045
2013-12-16 05:10:00,54.61028367
2013-12-16 05:15:00,55.08287152
2013-12-16 07:50:00,49.21029401
2013-12-16 07:55:00,48.84738522
2013-12-16 10:30:00,49.51150583
2013-12-16 10:35:00,47.52778085
2013-12-16 13:10:00,47.12237735
2013-12-16 13:15:00,47.84390938
2013-12-16 15:50:00,35.07245553
2013-12-16 15:55:00,32.45494267
2013-12-16 18:30:00,43.92541428
2013-12-16 18:35:00,51.00312098
2013-12-16 21:10:00,100.2072874
2013-12-16 21:15:00,99.52078102
2013-12-16 23:50:00,97.95170435
2013-12-16 23:55:00,97.59331335
2013-12-17 02:30:00,79.06239879
2013-12-17 02:35:00,79.71894387
2013-12-17 05:10:00,69.06934767
2013-12-17 05:15:00,71.25453284
2013-12-17 07:50:00,83.18885318
2013-12-17 07:55:00,83.80101872
2013-12-17 10:30:00,91.34297873
2013-12-17 10:35:00,91.0283329
2013-12-17 13:10:00,89.60130601
2013-12-17 13:15:00,88.80617982
2013-12-17 15:50:00,91.14410857
2013-12-17 15:55:00,89.50772505
2013-12-17 18:30:00,93.92010654
2013-12-17 18:35:00,92.14116706
2013-12-17 21:10:00,103.1998947
2013-12-17 21:15:00,101.6712765
2013-12-17 23:50:00,101.9303716
2013-12-17 23:55:00,101.8787548
2013-12-18 02:30:00,102.868644
2013-12-18 02:35:00,100.9228984
2013-12-18 05:10:00,101.2712157
2013-12-18 05:15:00,103.028269
2013-12-18 07:50:00,102.5042487
2013-12-18 07:55:00,102.7378861
2013-12-18 10:30:00,103.8419879
2013-12-18 10:35:00,104.0496781
2013-12-18 13:10:00,102.274308
2013-12-18 13:15:00,102.5519999
2013-12-18 15:50:00,103.2134268
2013-12-18 15:55:00,103.617839
2013-12-18 18:30:00,103.4804813
2013-12-18 18:35:00,101.9136243
2013-12-18 21:10:00,101.1696337
2013-12-18 21:15:00,101.8888079
2013-12-18 23:50:00,101.0857517
2013-12-18 23:55:00,101.0087127
2013-12-19 02:30:00,101.261369
2013-12-19 02:35:00,102.541997
2013-12-19 05:10:00,101.8772454
2013-12-19 05:15:00,102.9576933
2013-12-19 07:50:00,103.8014839
2013-12-19 07:55:00,102.2179255
2013-12-19 10:30:00,103.2773101
2013-12-19 10:35:00,102.4295615
2013-12-19 13:10:00,102.9265256
2013-12-19 13:15:00,102.9564421
2013-12-19 15:50:00,101.5392593
2013-12-19 15:55:00,100.8748952
2013-12-19 18:30:00,100.2488256
2013-12-19 18:35:00,100.7692456
2013-12-19 21:10:00,98.84379153
2013-12-19 21:15:00,100.6854122
2013-12-19 23:50:00,96.2308228
2013-12-19 23:55:00,96.71840204
2013-12-20 02:30:00,94.17994573
2013-12-20 02:35:00,95.67895642
2013-12-20 05:10:00,95.25618056
2013-12-20 05:15:00,94.54797519
2013-12-20 07:50:00,95.99677033
2013-12-20 07:55:00,97.14816523
2013-12-20 10:30:00,99.12037672
2013-12-20 10:35:00,99.05826937
2013-12-20 13:10:00,99.80276046
2013-12-20 13:15:00,98.67831751
2013-12-20 15:50:00,94.60706
2013-12-20 15:55:00,94.46560064
2013-12-20 18:30:00,96.17229699
2013-12-20 18:35:00,97.64916697
2013-12-20 21:10:00,89.10382881
2013-12-20 21:15:00,90.61317102
2013-12-20 23:50:00,76.85962531
2013-12-20 23:55:00,77.92799067
2013-12-21 02:30:00,88.99160028
2013-12-21 02:35:00,88.64333389
2013-12-21 05:10:00,86.55806783
2013-12-21 05:15:00,87.64149868
2013-12-21 07:50:00,88.28477082
2013-12-21 07:55:00,89.41176608
2013-12-21 10:30:00,87.18630984
2013-12-21 10:35:00,86.9471622
2013-12-21 13:10:00,90.75702345
2013-12-21 13:15:00,89.25499018
2013-12-21 15:50:00,89.39095819
2013-12-21 15:55:00,89.69527240000002
2013-12-21 18:30:00,89.11704036
2013-12-21 18:35:00,88.81200315
2013-12-21 21:10:00,92.84299405
2013-12-21 21:15:00,91.53972716
2013-12-21 23:50:00,89.75725083
2013-12-21 23:55:00,88.46354581
2013-12-22 02:30:00,87.78938162
2013-12-22 02:35:00,86.62957842
2013-12-22 05:10:00,87.83487509999998
2013-12-22 05:15:00,86.72499123
2013-12-22 07:50:00,88.50230809
2013-12-22 07:55:00,88.59994216
2013-12-22 10:30:00,89.13048974
2013-12-22 10:35:00,88.20884853
2013-12-22 13:10:00,87.43373153
2013-12-22 13:15:00,88.04976837
2013-12-22 15:50:00,90.75562788
2013-12-22 15:55:00,90.43970925
2013-12-22 18:30:00,96.25810241
2013-12-22 18:35:00,97.03271845
2013-12-22 21:10:00,96.96879814
2013-12-22 21:15:00,95.83862782
2013-12-22 23:50:00,95.70159189
2013-12-22 23:55:00,96.89774626
2013-12-23 02:30:00,95.88619734
2013-12-23 02:35:00,97.24434915
2013-12-23 05:10:00,85.76515116
2013-12-23 05:15:00,85.91172247
2013-12-23 07:50:00,87.23737483
2013-12-23 07:55:00,86.78144588
2013-12-23 10:30:00,84.47250174
2013-12-23 10:35:00,82.31456172
2013-12-23 13:10:00,75.66032144
2013-12-23 13:15:00,76.21819424
2013-12-23 15:50:00,83.37804049
2013-12-23 15:55:00,83.32571768
2013-12-23 18:30:00,87.82134057
2013-12-23 18:35:00,88.22460867
2013-12-23 21:10:00,93.82689237
2013-12-23 21:15:00,93.45875319
2013-12-23 23:50:00,94.59130684
2013-12-23 23:55:00,94.08465821
2013-12-24 02:30:00,91.80829431
2013-12-24 02:35:00,91.90839855
2013-12-24 05:10:00,88.38054136
2013-12-24 05:15:00,87.94324014
2013-12-24 07:50:00,87.60744574
2013-12-24 07:55:00,87.98319631
2013-12-24 10:30:00,84.16121611
2013-12-24 10:35:00,84.43735562
2013-12-24 13:10:00,74.16054425
2013-12-24 13:15:00,72.4508375
2013-12-24 15:50:00,79.25255455
2013-12-24 15:55:00,80.60465144
2013-12-24 18:30:00,82.07987926
2013-12-24 18:35:00,82.69968084
2013-12-24 21:10:00,71.26817231
2013-12-24 21:15:00,72.40574326
2013-12-24 23:50:00,81.05436176
2013-12-24 23:55:00,82.14833725
2013-12-25 02:30:00,90.77704656
2013-12-25 02:35:00,91.71482064
2013-12-25 05:10:00,90.16313151
2013-12-25 05:15:00,91.12004852
2013-12-25 07:50:00,86.80979494
2013-12-25 07:55:00,87.41103041
2013-12-25 10:30:00,87.28437361
2013-12-25 10:35:00,86.33632456
2013-12-25 13:10:00,89.64702284
2013-12-25 13:15:00,91.29613726
2013-12-25 15:50:00,96.21686635
2013-12-25 15:55:00,96.60635876
2013-12-25 18:30:00,92.34288625
2013-12-25 18:35:00,90.65210032
2013-12-25 21:10:00,88.34929228
2013-12-25 21:15:00,89.49648564
2013-12-25 23:50:00,94.77522
2013-12-25 23:55:00,92.93363248
2013-12-26 02:30:00,97.05605362
2013-12-26 02:35:00,98.51844548
2013-12-26 05:10:00,100.2656888
2013-12-26 05:15:00,101.0161055
2013-12-26 07:50:00,96.46610312
2013-12-26 07:55:00,97.2287298
2013-12-26 10:30:00,96.49712297
2013-12-26 10:35:00,95.0802497
2013-12-26 13:10:00,101.36165909999998
2013-12-26 13:15:00,101.2804006
2013-12-26 15:50:00,107.1053566
2013-12-26 15:55:00,107.5425625
2013-12-26 18:30:00,103.6863679
2013-12-26 18:35:00,101.8910842
2013-12-26 21:10:00,100.525842
2013-12-26 21:15:00,99.98354455
2013-12-26 23:50:00,97.74759792
2013-12-26 23:55:00,97.06327936
2013-12-27 02:30:00,92.03271113
2013-12-27 02:35:00,90.4156721
2013-12-27 05:10:00,92.73539476
2013-12-27 05:15:00,93.34286207
2013-12-27 07:50:00,88.01332573
2013-12-27 07:55:00,88.79527306
2013-12-27 10:30:00,89.87835544
2013-12-27 10:35:00,89.92316676
2013-12-27 13:10:00,97.45158432
2013-12-27 13:15:00,97.05038592
2013-12-27 15:50:00,93.21990246
2013-12-27 15:55:00,91.82224782
2013-12-27 18:30:00,62.57971724
2013-12-27 18:35:00,62.20756384
2013-12-27 21:10:00,87.54602085
2013-12-27 21:15:00,87.22371519
2013-12-27 23:50:00,70.47995338
2013-12-27 23:55:00,70.61343106
2013-12-28 02:30:00,68.79764525
2013-12-28 02:35:00,68.86690179
2013-12-28 05:10:00,77.29763212
2013-12-28 05:15:00,75.70971748
2013-12-28 07:50:00,91.9704521
2013-12-28 07:55:00,91.45383517
2013-12-28 10:30:00,89.16503076
2013-12-28 10:35:00,88.61485072
2013-12-28 13:10:00,87.94525226
2013-12-28 13:15:00,87.24105343
2013-12-28 15:50:00,81.52213507
2013-12-28 15:55:00,82.16948427
2013-12-28 18:30:00,75.98819124
2013-12-28 18:35:00,74.13937297
2013-12-28 21:10:00,80.44643213
2013-12-28 21:15:00,80.4858202
2013-12-28 23:50:00,82.14053831
2013-12-28 23:55:00,83.91691377
2013-12-29 02:30:00,85.85770387
2013-12-29 02:35:00,84.16250704
2013-12-29 05:10:00,88.93538867
2013-12-29 05:15:00,88.79094577
2013-12-29 07:50:00,89.10222181
2013-12-29 07:55:00,88.74461723
2013-12-29 10:30:00,87.67602965
2013-12-29 10:35:00,88.19926868
2013-12-29 13:10:00,80.7629771
2013-12-29 13:15:00,81.00156682
2013-12-29 15:50:00,80.02736334
2013-12-29 15:55:00,80.82745264
2013-12-29 18:30:00,85.02315187
2013-12-29 18:35:00,83.37804708
2013-12-29 21:10:00,86.86772365
2013-12-29 21:15:00,88.21114370000002
2013-12-29 23:50:00,86.37258683
2013-12-29 23:55:00,86.48939882
2013-12-30 02:30:00,87.52432187
2013-12-30 02:35:00,86.86015927
2013-12-30 05:10:00,89.60523421
2013-12-30 05:15:00,88.49121895
2013-12-30 07:50:00,90.31709576
2013-12-30 07:55:00,89.50766272
2013-12-30 10:30:00,84.18859112
2013-12-30 10:35:00,83.81717176
2013-12-30 13:10:00,88.29234703
2013-12-30 13:15:00,86.97481529
2013-12-30 15:50:00,91.98375192
2013-12-30 15:55:00,92.97149707
2013-12-30 18:30:00,87.08923409
2013-12-30 18:35:00,87.48786306
2013-12-30 21:10:00,94.55692519
2013-12-30 21:15:00,92.3260666
2013-12-30 23:50:00,91.05592333
2013-12-30 23:55:00,92.15360623
2013-12-31 02:30:00,93.31367684
2013-12-31 02:35:00,92.43625457
2013-12-31 05:10:00,92.84429139
2013-12-31 05:15:00,93.88532912
2013-12-31 07:50:00,93.34345477
2013-12-31 07:55:00,92.96895968
2013-12-31 10:30:00,92.99606906
2013-12-31 10:35:00,92.86350227
2013-12-31 13:10:00,91.43423695
2013-12-31 13:15:00,91.8183895
2013-12-31 15:50:00,87.34584509
2013-12-31 15:55:00,88.98882678
2013-12-31 18:30:00,88.86533409999998
2013-12-31 18:35:00,89.10460867
2013-12-31 21:10:00,96.12586836
2013-12-31 21:15:00,94.68594171
2013-12-31 23:50:00,95.33048815
2013-12-31 23:55:00,95.19612651
2014-01-01 02:30:00,92.94199916
2014-01-01 02:35:00,92.68868867
2014-01-01 05:10:00,91.50247183
2014-01-01 05:15:00,90.91618957
2014-01-01 07:50:00,90.61735977
2014-01-01 07:55:00,89.96380500000002
2014-01-01 10:30:00,90.05169846
2014-01-01 10:35:00,91.73282111
2014-01-01 13:10:00,96.16843666
2014-01-01 13:15:00,96.74763633
2014-01-01 15:50:00,100.5077529
2014-01-01 15:55:00,98.91878356
2014-01-01 18:30:00,100.5176704
2014-01-01 18:35:00,102.4637619
2014-01-01 21:10:00,99.54739299
2014-01-01 21:15:00,99.16204758
2014-01-01 23:50:00,98.88898838
2014-01-01 23:55:00,98.74310463
2014-01-02 02:30:00,97.9510373
2014-01-02 02:35:00,97.4009962
2014-01-02 05:10:00,93.88613742
2014-01-02 05:15:00,92.49558291
2014-01-02 07:50:00,90.12990294
2014-01-02 07:55:00,89.62331707
2014-01-02 10:30:00,86.68859989
2014-01-02 10:35:00,86.31910048
2014-01-02 13:10:00,87.5772134
2014-01-02 13:15:00,85.66843587
2014-01-02 15:50:00,84.14634798
2014-01-02 15:55:00,83.55426059
2014-01-02 18:30:00,84.7771023
2014-01-02 18:35:00,84.29216393
2014-01-02 21:10:00,92.23059968
2014-01-02 21:15:00,94.04815377
2014-01-02 23:50:00,88.67868535
2014-01-02 23:55:00,88.46633011
2014-01-03 02:30:00,87.72876576
2014-01-03 02:35:00,86.43525592
2014-01-03 05:10:00,90.24894377
2014-01-03 05:15:00,89.49170243
2014-01-03 07:50:00,88.75358473
2014-01-03 07:55:00,90.17327138
2014-01-03 10:30:00,89.95272847
2014-01-03 10:35:00,89.77518035
2014-01-03 13:10:00,91.29684434
2014-01-03 13:15:00,89.48974781
2014-01-03 15:50:00,91.99726074
2014-01-03 15:55:00,92.52968483
2014-01-03 18:30:00,91.49108944
2014-01-03 18:35:00,92.48426846
2014-01-03 21:10:00,93.34532541
2014-01-03 21:15:00,91.21710446
2014-01-03 23:50:00,92.89076075
2014-01-03 23:55:00,93.22542746
2014-01-04 02:30:00,90.99331782
2014-01-04 02:35:00,90.57161276
2014-01-04 05:10:00,91.36369379
2014-01-04 05:15:00,90.42143474
2014-01-04 07:50:00,92.61090365
2014-01-04 07:55:00,94.16897175
2014-01-04 10:30:00,93.32736791
2014-01-04 10:35:00,91.94185605
2014-01-04 13:10:00,89.056602
2014-01-04 13:15:00,88.63126514
2014-01-04 15:50:00,90.02287242
2014-01-04 15:55:00,88.31997669
2014-01-04 18:30:00,91.30657302
2014-01-04 18:35:00,89.80068370000002
2014-01-04 21:10:00,88.86252848
2014-01-04 21:15:00,88.46000586
2014-01-04 23:50:00,86.58876725
2014-01-04 23:55:00,85.23059072
2014-01-05 02:30:00,86.23696963
2014-01-05 02:35:00,86.32258862
2014-01-05 05:10:00,85.57711344
2014-01-05 05:15:00,83.45210759
2014-01-05 07:50:00,83.34406263
2014-01-05 07:55:00,83.27965559
2014-01-05 10:30:00,82.97689632
2014-01-05 10:35:00,83.45684239
2014-01-05 13:10:00,61.31925478
2014-01-05 13:15:00,60.75081018
2014-01-05 15:50:00,54.41692991
2014-01-05 15:55:00,53.08527732
2014-01-05 18:30:00,74.93910453
2014-01-05 18:35:00,75.40319089
2014-01-05 21:10:00,83.90313214
2014-01-05 21:15:00,83.4133705
2014-01-05 23:50:00,74.98053879999998
2014-01-05 23:55:00,73.55931037
2014-01-06 02:30:00,80.61038784
2014-01-06 02:35:00,79.51777633
2014-01-06 05:10:00,84.24193085
2014-01-06 05:15:00,85.11299448
2014-01-06 07:50:00,82.37791168
2014-01-06 07:55:00,81.19161714
2014-01-06 10:30:00,85.27128631
2014-01-06 10:35:00,84.08153670000002
2014-01-06 13:10:00,82.72362444
2014-01-06 13:15:00,82.51858384
2014-01-06 15:50:00,78.37827917
2014-01-06 15:55:00,79.34121444
2014-01-06 18:30:00,75.03849396
2014-01-06 18:35:00,73.35308341
2014-01-06 21:10:00,87.98398838
2014-01-06 21:15:00,88.24419717
2014-01-06 23:50:00,92.47215009
2014-01-06 23:55:00,92.76645355
2014-01-07 02:30:00,93.43092219
2014-01-07 02:35:00,93.72966342
2014-01-07 04:10:00,88.95086917
2014-01-07 04:15:00,86.89404209
2014-01-07 06:50:00,87.72331263
2014-01-07 06:55:00,88.96606650000004
2014-01-07 09:30:00,86.8224946
2014-01-07 09:35:00,87.52550988
2014-01-07 12:10:00,85.44624646
2014-01-07 12:15:00,85.52812874
2014-01-07 14:50:00,86.33365436
2014-01-07 14:55:00,87.27862612
2014-01-07 17:30:00,85.9830462
2014-01-07 17:35:00,85.7109922
2014-01-07 20:10:00,87.71862827
2014-01-07 20:15:00,86.12784672
2014-01-07 22:50:00,86.31263375
2014-01-07 22:55:00,87.01171434
2014-01-08 01:30:00,86.24354809
2014-01-08 01:35:00,86.81448418
2014-01-08 04:10:00,85.7753931
2014-01-08 04:15:00,85.87378416
2014-01-08 06:50:00,86.58169512
2014-01-08 06:55:00,87.20105485
2014-01-08 09:30:00,85.90038054
2014-01-08 09:35:00,86.68769812
2014-01-08 12:10:00,84.8029917
2014-01-08 12:15:00,84.9408716
2014-01-08 14:50:00,87.07225404
2014-01-08 14:55:00,87.23719919
2014-01-08 17:30:00,87.51218133
2014-01-08 17:35:00,87.39791923
2014-01-08 20:10:00,92.66032925
2014-01-08 20:15:00,92.31922352
2014-01-08 22:50:00,97.26960032
2014-01-08 22:55:00,97.61010525
2014-01-09 01:30:00,98.393867
2014-01-09 01:35:00,98.43569718
2014-01-09 04:10:00,95.89001056
2014-01-09 04:15:00,94.34684395
2014-01-09 06:50:00,89.43089335
2014-01-09 06:55:00,90.40752434
2014-01-09 09:30:00,90.79675254
2014-01-09 09:35:00,89.76955638
2014-01-09 12:10:00,92.31439478
2014-01-09 12:15:00,92.22151119
2014-01-09 14:50:00,85.76970276
2014-01-09 14:55:00,85.9023808
2014-01-09 17:30:00,87.24929407
2014-01-09 17:35:00,85.46209595
2014-01-09 20:10:00,83.13434316
2014-01-09 20:15:00,84.5257835
2014-01-09 22:50:00,86.98683828
2014-01-09 22:55:00,87.07669633
2014-01-10 01:30:00,87.59451903
2014-01-10 01:35:00,85.66803623
2014-01-10 04:10:00,85.68109548
2014-01-10 04:15:00,86.46231767
2014-01-10 06:50:00,89.64867622
2014-01-10 06:55:00,90.14412461
2014-01-10 09:30:00,90.41655215
2014-01-10 09:35:00,89.59706864
2014-01-10 12:10:00,90.85493704
2014-01-10 12:15:00,91.5645546
2014-01-10 14:50:00,88.0328926
2014-01-10 14:55:00,87.13968187
2014-01-10 17:30:00,92.45006081
2014-01-10 17:35:00,93.50623242
2014-01-10 20:10:00,95.15702875
2014-01-10 20:15:00,93.95190871
2014-01-10 22:50:00,95.64795408
2014-01-10 22:55:00,94.96301018
2014-01-11 01:30:00,96.88572268
2014-01-11 01:35:00,95.386525
2014-01-11 04:10:00,93.57891976
2014-01-11 04:15:00,94.20529819
2014-01-11 06:50:00,93.68622053
2014-01-11 06:55:00,93.40136129
2014-01-11 09:30:00,93.28546915
2014-01-11 09:35:00,93.56102719
2014-01-11 12:10:00,94.60780482
2014-01-11 12:15:00,93.15548945
2014-01-11 14:50:00,94.47072387
2014-01-11 14:55:00,94.87669264
2014-01-11 17:30:00,97.16823757
2014-01-11 17:35:00,95.81776089
2014-01-11 20:10:00,95.98595549
2014-01-11 20:15:00,95.89336746
2014-01-11 22:50:00,99.32287099
2014-01-11 22:55:00,98.21443498
2014-01-12 01:30:00,101.5768143
2014-01-12 01:35:00,100.3995491
2014-01-12 04:10:00,99.59246451
2014-01-12 04:15:00,101.2065309
2014-01-12 06:50:00,98.55295924
2014-01-12 06:55:00,99.12942737
2014-01-12 09:30:00,91.66764762
2014-01-12 09:35:00,94.09331799
2014-01-12 12:10:00,94.72833604
2014-01-12 12:15:00,94.87305591
2014-01-12 14:50:00,97.84655707
2014-01-12 14:55:00,97.87257199
