Date,Open
2008-01-28,18.31
2008-01-29,18.74
2008-03-13,17.73
2008-03-14,18.55
2008-04-29,24.44
2008-04-30,25.17
2008-06-13,24.52
2008-06-16,24.47
2008-07-30,22.54
2008-07-31,22.51
2008-09-15,20.29
2008-09-16,19.12
2008-10-29,14.41
2008-10-30,15.46
2008-12-15,13.71
2008-12-16,13.43
2009-02-02,12.73
2009-02-03,13.13
2009-03-19,14.55
2009-03-20,14.58
2009-05-05,18.82
2009-05-06,19.05
2009-06-19,19.72
2009-06-22,20.1
2009-08-05,23.68
2009-08-06,23.65
2009-09-21,26.33
2009-09-22,26.46
2009-11-04,27.25
2009-11-05,27.49
2009-12-21,28.01
2009-12-22,28.49
2010-02-08,27.96
2010-02-09,28.06
2010-03-25,32.99
2010-03-26,32.71
2010-05-12,37.04
2010-05-13,37.6
2010-06-28,38.13
2010-06-29,37.73
2010-08-12,35.24
2010-08-13,35.95
2010-09-28,41.68
2010-09-29,41.03
2010-11-11,45.0
2010-11-12,45.14
2010-12-29,46.6
2010-12-30,46.5
2011-02-14,50.97
2011-02-15,51.31
2011-03-31,49.48
2011-04-01,50.16
2011-05-17,47.43
2011-05-18,48.07
2011-07-01,47.99
2011-07-05,49.0
2011-08-17,54.62
2011-08-18,52.98
2011-10-03,54.34
2011-10-04,53.51
2011-11-16,55.61
2011-11-17,54.85
2012-01-04,58.57
2012-01-05,59.28
2012-02-21,72.41
2012-02-22,73.3
2012-04-05,89.57
2012-04-09,89.45
2012-05-22,81.36
2012-05-23,79.64
2012-07-09,86.47
2012-07-10,88.28
2012-08-22,93.49
2012-08-23,95.16
2012-10-08,92.41
2012-10-09,91.24
2012-11-26,82.27
2012-11-27,84.22
2013-01-11,74.43
2013-01-14,71.81
2013-02-28,63.44
2013-03-01,62.57
2013-04-16,60.22
2013-04-17,60.04
2013-05-31,64.64
2013-06-03,63.97
2013-07-17,61.39
2013-07-18,61.91
2013-08-30,70.29
2013-09-03,70.44
2013-10-16,71.54
2013-10-17,71.43
2013-12-02,79.71
2013-12-03,79.76
2014-01-17,78.78
2014-01-21,77.28
2014-03-06,76.11
2014-03-07,75.87
2014-04-22,75.47
2014-04-23,75.58
2014-06-06,92.84
2014-06-09,92.7
2014-07-23,95.42
2014-07-24,97.04
2014-09-08,99.3
2014-09-09,99.08
2014-10-22,102.84
2014-10-23,104.08
2014-12-08,114.1
2014-12-09,110.19
2015-01-26,113.74
2015-01-27,112.42
2015-03-12,122.31
2015-03-13,124.4
2015-04-28,134.46
2015-04-29,130.16
2015-06-12,128.18
2015-06-15,126.1
2015-07-29,123.15
2015-07-30,122.32
2015-09-14,116.58
2015-09-15,115.93
2015-10-28,117.58
2015-10-29,118.7
2015-12-14,112.18
2015-12-15,111.94
2016-02-01,96.47
2016-02-02,95.42
2016-03-17,105.52
2016-03-18,106.34
2016-05-03,94.2
2016-05-04,95.2
2016-06-17,96.62
2016-06-20,96.0
2016-08-03,104.81
2016-08-04,105.58
2016-09-19,115.19
2016-09-20,113.05
2016-11-02,111.4
2016-11-03,110.98
2016-12-19,115.8
2016-12-20,116.74
2017-02-06,129.13
2017-02-07,130.54
2017-03-23,141.26
2017-03-24,141.5
2017-05-09,153.87
2017-05-10,153.63
2017-06-23,145.13
2017-06-26,147.17
2017-08-09,159.26
2017-08-10,159.9
2017-09-25,149.99
2017-09-26,151.78
2017-11-08,174.66
2017-11-09,175.11
2017-12-26,170.8
2017-12-27,170.1
2006-02-13,71.95
2006-02-14,72.35
2006-03-30,78.95
2006-03-31,78.6
2006-05-16,85.89
2006-05-17,86.4
2006-06-30,82.99
2006-07-03,81.35
2006-08-16,77.2
2006-08-17,78.83
2006-10-02,79.35
2006-10-03,79.98
2006-11-15,86.4
2006-11-16,87.92
2007-01-04,88.34
2007-01-05,89.78
2007-02-21,91.03
2007-02-22,91.1
2007-04-09,90.97
2007-04-10,89.95
2007-05-23,95.95
2007-05-24,95.9
2007-07-10,100.6
2007-07-11,100.48
2007-08-23,98.95
2007-08-24,96.78
2007-10-09,101.32
2007-10-10,100.89
2007-11-23,88.5
2007-11-26,90.5
2008-01-10,79.86
2008-01-11,81.77
2008-02-27,84.22
2008-02-28,83.51
2008-04-14,76.68
2008-04-15,77.56
2008-05-29,81.82
2008-05-30,82.4
2008-07-15,62.06
2008-07-16,63.91
2008-08-28,64.78
2008-08-29,66.25
2008-10-14,48.63
2008-10-15,44.18
2008-11-28,41.17
2008-12-01,41.64
2009-01-15,41.07
2009-01-16,41.45
2009-03-04,29.86
2009-03-05,29.22
2009-04-20,37.65
2009-04-21,36.66
2009-06-04,48.63
2009-06-05,52.16
2009-07-21,42.82
2009-07-22,42.4
2009-09-03,48.67
2009-09-04,48.74
2009-10-20,51.71
2009-10-21,51.07
2009-12-04,54.75
2009-12-07,55.2
2010-01-22,58.62
2010-01-25,58.35
2010-03-10,68.14
2010-03-11,70.08
2010-04-26,74.58
2010-04-27,74.65
2010-06-10,62.81
2010-06-11,63.16
2010-07-27,69.25
2010-07-28,67.62
2010-09-10,63.38
2010-09-13,64.73
2010-10-26,71.1
2010-10-27,70.87
2010-12-10,64.63
2010-12-13,64.23
2011-01-27,70.01
2011-01-28,70.8
2011-03-15,68.34
2011-03-16,69.23
2011-04-29,78.88
2011-05-02,80.35
2011-06-15,74.07
2011-06-16,73.74
2011-08-01,71.61
2011-08-02,69.56
2011-09-15,63.65
2011-09-16,64.78
2011-10-31,67.12
2011-11-01,64.23
2011-12-15,70.81
2011-12-16,71.11
2012-02-02,75.2
2012-02-03,76.09
2012-03-20,75.09
2012-03-21,75.05
2012-05-04,76.35
2012-05-07,75.79
2012-06-20,72.7
2012-06-21,73.35
2012-08-06,73.21
2012-08-07,73.27
2012-09-20,69.35
2012-09-21,70.09
2012-11-07,70.69
2012-11-08,70.13
2012-12-24,75.89
2012-12-26,75.97
2013-02-11,76.42
2013-02-12,76.06
2013-03-28,86.41
2013-04-01,85.6
2013-05-14,94.92
2013-05-15,95.69
2013-06-28,102.86
2013-07-01,102.93
2013-08-14,106.16
2013-08-15,103.19
2013-09-30,117.35
2013-10-01,117.97
2013-11-13,131.92
2013-11-14,133.7
2013-12-31,136.16
2014-01-02,136.01
2014-02-18,130.13
2014-02-19,130.11
2014-04-03,129.17
2014-04-04,129.33
2014-05-20,130.94
2014-05-21,130.43
2014-07-07,128.1
2014-07-08,128.89
2014-08-20,125.89
2014-08-21,127.54
2014-10-06,127.09
2014-10-07,125.52
2014-11-19,130.59
2014-11-20,130.94
2015-01-07,128.74
2015-01-08,130.6
2015-02-24,153.5
2015-02-25,154.3
2015-04-10,153.55
2015-04-13,153.79
2015-05-27,143.42
2015-05-28,142.51
2015-07-13,145.96
2015-07-14,146.76
2015-08-26,129.34
2015-08-27,131.08
2015-10-12,139.93
2015-10-13,139.44
2015-11-25,149.04
2015-11-27,147.5
2016-01-13,132.7
2016-01-14,129.59
2016-03-01,119.01
2016-03-02,119.63
2016-04-15,130.95
2016-04-18,130.64
2016-06-01,126.0
2016-06-02,126.65
2016-07-18,132.38
2016-07-19,132.91
2016-08-31,130.83
2016-09-01,130.03
2016-10-17,133.5
2016-10-18,135.03
2016-12-01,150.74
2016-12-02,152.45
2017-01-19,158.87
2017-01-20,159.81
2017-03-07,180.64
2017-03-08,182.4
2017-04-21,179.42
2017-04-24,181.75
2017-06-07,186.85
2017-06-08,188.1
2017-07-24,212.0
2017-07-25,213.22
2017-09-07,234.75
2017-09-08,235.75
2017-10-23,265.13
2017-10-24,263.24
2017-12-07,282.81
2017-12-08,285.01
2006-01-26,63.3
2006-01-27,65.9
2006-03-14,71.0
2006-03-15,72.11
2006-04-28,75.5
2006-05-01,76.2
2006-06-14,65.95
2006-06-15,68.5
2006-07-31,71.0
2006-08-01,70.12
2006-09-14,66.33
2006-09-15,66.3
2006-10-30,61.17
2006-10-31,61.0
2006-12-14,61.69
2006-12-15,62.64
2007-02-02,65.0
2007-02-05,65.25
2007-03-21,65.1
2007-03-22,66.62
2007-05-07,72.95
2007-05-08,72.5
2007-06-21,81.39
2007-06-22,81.47
2007-08-07,81.0
2007-08-08,80.3
2007-09-21,78.14
2007-09-24,78.64
2007-11-06,73.56
2007-11-07,74.01
2007-12-21,72.05
2007-12-24,73.0
2008-02-08,68.09
2008-02-11,68.12
2008-03-27,77.68
2008-03-28,77.37
2008-05-12,82.23
2008-05-13,84.21
2008-06-26,75.17
2008-06-27,74.18
2008-08-12,70.79
2008-08-13,69.56
2008-09-26,60.93
2008-09-29,62.55
2008-11-11,36.82
2008-11-12,36.55
2008-12-29,42.71
2008-12-30,42.57
2009-02-13,31.41
2009-02-17,30.3
2009-04-01,27.5
2009-04-02,30.29
2009-05-18,36.53
2009-05-19,38.29
2009-07-02,32.79
2009-07-06,31.57
2009-08-18,44.2
2009-08-19,44.0
2009-10-02,48.68
2009-10-05,49.2
2009-11-17,60.05
2009-11-18,59.96
2010-01-05,58.55
2010-01-06,59.18
2010-02-22,58.73
2010-02-23,57.89
2010-04-08,64.05
2010-04-09,64.9
2010-05-24,60.06
2010-05-25,56.35
2010-07-09,63.12
2010-07-12,64.5
2010-08-24,65.59
2010-08-25,64.29
2010-10-08,79.41
2010-10-11,80.03
2010-11-23,83.28
2010-11-24,83.25
2011-01-10,93.21
2011-01-11,94.08
2011-02-25,101.45
2011-02-28,102.72
2011-04-12,108.61
2011-04-13,107.76
2011-05-27,104.72
2011-05-31,106.41
2011-07-14,108.83
2011-07-15,108.77
2011-08-29,87.11
2011-08-30,88.0
2011-10-13,81.22
2011-10-14,82.85
2011-11-29,91.64
2011-11-30,94.65
2012-01-17,103.82
2012-01-18,102.66
2012-03-02,113.16
2012-03-05,111.55
2012-04-18,107.65
2012-04-19,109.21
2012-06-04,85.94
2012-06-05,83.02
2012-07-19,82.96
2012-07-20,81.93
2012-09-04,83.68
2012-09-05,82.6
2012-10-18,86.38
2012-10-19,85.33
2012-12-06,85.83
2012-12-07,86.7
2013-01-24,96.0
2013-01-25,95.92
2013-03-12,91.16
2013-03-13,89.8
2013-04-26,84.35
2013-04-29,85.11
2013-06-12,84.17
2013-06-13,83.32
2013-07-29,82.42
2013-07-30,83.47
2013-09-12,86.94
2013-09-13,87.1
2013-10-28,84.5
2013-10-29,83.91
2013-12-12,85.32
2013-12-13,85.67
2014-01-30,91.53
2014-01-31,92.16
2014-03-18,96.12
2014-03-19,96.09
2014-05-02,104.93
2014-05-05,104.66
2014-06-18,106.63
2014-06-19,106.99
2014-08-04,100.36
2014-08-05,101.11
2014-09-18,104.3
2014-09-19,104.85
2014-11-03,101.61
2014-11-04,99.75
2014-12-18,91.89
2014-12-19,91.58
2015-02-05,82.4
2015-02-06,83.6
2015-03-24,81.15
2015-03-25,81.03
2015-05-08,87.78
2015-05-11,88.4
2015-06-24,88.79
2015-06-25,88.22
2015-08-10,78.04
2015-08-11,78.73
2015-09-24,66.2
2015-09-25,65.0
2015-11-09,73.43
2015-11-10,71.79
2015-12-24,69.75
2015-12-28,69.12
2016-02-11,60.91
2016-02-12,61.99
2016-03-30,76.94
2016-03-31,76.3
2016-05-13,71.63
2016-05-16,70.39
2016-06-29,73.25
2016-06-30,74.17
2016-08-15,83.0
2016-08-16,84.21
2016-09-29,86.28
2016-09-30,87.99
2016-11-14,93.25
2016-11-15,93.46
2016-12-30,93.04
2017-01-03,94.0
2017-02-16,99.05
2017-02-17,98.07
2017-04-04,93.89
2017-04-05,94.92
2017-05-19,101.57
2017-05-22,102.67
2017-07-06,107.23
2017-07-07,106.61
2017-08-21,113.75
2017-08-22,114.21
2017-10-05,126.8
2017-10-06,126.12
2017-11-20,136.44
2017-11-21,137.77
2006-01-09,59.49
2006-01-10,58.76
2006-02-24,57.56
2006-02-27,57.65
2006-04-11,59.9
2006-04-12,59.21
2006-05-26,59.6
2006-05-30,60.0
2006-07-13,65.06
2006-07-14,65.48
2006-08-28,66.31
2006-08-29,65.97
2006-10-12,63.49
2006-10-13,64.36
2006-11-28,68.89
2006-11-29,70.2
2007-01-17,69.71
2007-01-18,70.83
2007-03-05,66.2
2007-03-06,66.43
2007-04-19,77.47
2007-04-20,77.29
2007-06-05,82.71
2007-06-06,82.73
2007-07-20,93.0
2007-07-23,92.17
2007-09-05,88.47
2007-09-06,88.48
2007-10-19,92.7
2007-10-22,88.16
2007-12-05,87.79
2007-12-06,89.27
2008-01-23,78.76
2008-01-24,81.85
2008-03-10,85.55
2008-03-11,85.71
2008-04-24,93.88
2008-04-25,92.66
2008-06-10,100.57
2008-06-11,99.55
2008-07-25,82.05
2008-07-28,82.86
2008-09-10,79.65
2008-09-11,80.48
2008-10-24,61.01
2008-10-27,62.58
2008-12-10,76.8
2008-12-11,79.01
2009-01-28,72.99
2009-01-29,72.51
2009-03-16,61.66
2009-03-17,63.11
2009-04-30,68.0
2009-05-01,66.06
2009-06-16,71.7
2009-06-17,69.44
2009-07-31,67.15
2009-08-03,70.26
2009-09-16,71.86
2009-09-17,72.18
2009-10-30,78.25
2009-11-02,76.86
2009-12-16,77.9
2009-12-17,77.49
2010-02-03,74.18
2010-02-04,72.56
2010-03-22,74.17
2010-03-23,74.43
2010-05-06,79.41
2010-05-07,77.22
2010-06-22,75.45
2010-06-23,73.84
2010-08-06,78.23
2010-08-09,79.3
2010-09-22,79.93
2010-09-23,78.52
2010-11-05,84.71
2010-11-08,84.62
2010-12-22,89.62
2010-12-23,89.89
2011-02-08,97.87
2011-02-09,97.25
2011-03-25,105.72
2011-03-28,106.4
2011-05-11,103.27
2011-05-12,101.63
2011-06-27,97.94
2011-06-28,99.53
2011-08-11,92.07
2011-08-12,95.64
2011-09-27,94.16
2011-09-28,93.99
2011-11-10,105.32
2011-11-11,106.69
2011-12-28,107.86
2011-12-29,106.38
2012-02-14,106.25
2012-02-15,106.24
2012-03-30,107.04
2012-04-02,106.85
2012-05-16,100.77
2012-05-17,100.2
2012-07-02,105.59
2012-07-03,106.29
2012-08-16,112.72
2012-08-17,113.31
2012-10-02,117.65
2012-10-03,117.65
2012-11-19,103.67
2012-11-20,104.01
2013-01-07,110.02
2013-01-08,109.48
2013-02-22,115.51
2013-02-25,116.5
2013-04-10,118.89
2013-04-11,119.96
2013-05-24,124.5
2013-05-28,126.39
2013-07-11,123.95
2013-07-12,123.52
2013-08-26,119.74
2013-08-27,118.24
2013-10-10,115.24
2013-10-11,116.57
2013-11-25,123.77
2013-11-26,123.41
2014-01-13,120.81
2014-01-14,119.4
2014-02-28,115.87
2014-03-03,114.79
2014-04-15,118.71
2014-04-16,120.9
2014-06-02,122.93
2014-06-03,122.39
2014-07-17,130.64
2014-07-18,130.64
2014-09-02,129.2
2014-09-03,128.45
2014-10-16,107.96
2014-10-17,111.78
2014-12-02,111.27
2014-12-03,114.74
2015-01-20,104.56
2015-01-21,106.79
2015-03-06,104.22
2015-03-09,103.6
2015-04-22,110.05
2015-04-23,110.0
2015-06-08,101.29
2015-06-09,100.7
2015-07-23,93.57
2015-07-24,92.78
2015-09-08,77.53
2015-09-09,77.43
2015-10-22,89.74
2015-10-23,90.75
2015-12-08,85.81
2015-12-09,86.67
2016-01-26,81.97
2016-01-27,83.95
2016-03-11,94.95
2016-03-14,93.57
2016-04-27,102.9
2016-04-28,103.13
2016-06-13,101.5
2016-06-14,101.76
2016-07-28,102.09
2016-07-29,100.53
2016-09-13,101.65
2016-09-14,99.12
2016-10-27,101.51
2016-10-28,101.12
2016-12-13,117.9
2016-12-14,116.71
2017-01-31,111.89
2017-02-01,111.2
2017-03-17,108.0
2017-03-20,107.27
2017-05-03,105.36
2017-05-04,106.24
2017-06-19,108.31
2017-06-20,106.25
2017-08-03,110.23
2017-08-04,109.43
2017-09-19,115.25
2017-09-20,116.5
2017-11-02,116.21
2017-11-03,115.48
2017-12-19,120.32
2017-12-20,120.28
2006-02-07,17.84
2006-02-08,19.27
2006-03-24,21.34
2006-03-27,21.29
2006-05-10,21.36
2006-05-11,20.63
2006-06-26,19.56
2006-06-27,19.63
2006-08-10,19.62
2006-08-11,19.51
2006-09-26,23.13
2006-09-27,23.31
2006-11-09,27.44
2006-11-10,26.67
2006-12-27,27.3
2006-12-28,27.28
2007-02-14,27.26
2007-02-15,27.59
2007-04-02,25.66
2007-04-03,25.54
2007-05-17,26.3
2007-05-18,26.36
2007-07-03,27.97
2007-07-05,28.06
2007-08-17,30.01
2007-08-20,29.93
2007-10-03,32.9
2007-10-04,32.59
2007-11-16,29.85
2007-11-19,29.76
2008-01-04,26.37
2008-01-07,26.1
2008-02-21,23.81
2008-02-22,23.46
2008-04-08,23.82
2008-04-09,23.95
2008-05-22,25.36
2008-05-23,25.4
2008-07-09,22.22
2008-07-10,21.58
2008-08-22,24.38
2008-08-25,24.5
2008-10-08,18.02
2008-10-09,18.83
2008-11-21,14.81
2008-11-24,15.44
2009-01-09,17.24
2009-01-12,16.68
2009-02-26,15.05
2009-02-27,14.3
2009-04-14,17.8
2009-04-15,17.75
2009-05-29,18.54
2009-06-01,19.15
2009-07-15,19.32
2009-07-16,19.74
2009-08-28,22.15
2009-08-31,21.74
2009-10-14,24.26
2009-10-15,24.25
2009-11-30,23.31
2009-12-01,23.43
2010-01-15,25.0
2010-01-19,24.54
2010-03-04,24.84
2010-03-05,24.97
2010-04-21,27.17
2010-04-22,27.08
2010-06-07,23.01
2010-06-08,22.91
2010-07-22,22.73
2010-07-23,23.16
2010-09-07,20.9
2010-09-08,20.68
2010-10-21,23.48
2010-10-22,23.25
2010-12-07,19.7
2010-12-08,19.37
2011-01-24,20.84
2011-01-25,21.16
2011-03-10,18.04
2011-03-11,17.81
2011-04-26,17.21
2011-04-27,17.6
2011-06-10,15.31
2011-06-13,15.14
2011-07-27,15.92
2011-07-28,15.96
2011-09-12,15.55
2011-09-13,16.08
2011-10-26,17.76
2011-10-27,18.04
2011-12-12,18.62
2011-12-13,18.57
2012-01-30,19.4
2012-01-31,19.69
2012-03-15,20.06
2012-03-16,20.01
2012-05-01,20.11
2012-05-02,19.91
2012-06-15,16.97
2012-06-18,17.08
2012-08-01,16.01
2012-08-02,15.8
2012-09-17,19.16
2012-09-18,19.06
2012-11-02,17.64
2012-11-05,17.33
2012-12-19,20.42
2012-12-20,20.27
2013-02-06,21.05
2013-02-07,21.21
2013-03-25,20.88
2013-03-26,20.94
2013-05-09,20.72
2013-05-10,20.83
2013-06-25,24.31
2013-06-26,24.3
2013-08-09,26.3
2013-08-12,25.86
2013-09-25,24.19
2013-09-26,24.3
2013-11-08,23.28
2013-11-11,23.5
2013-12-26,21.72
2013-12-27,21.79
2014-02-12,22.61
2014-02-13,21.99
2014-03-31,22.49
2014-04-01,22.33
2014-05-15,24.27
2014-05-16,24.14
2014-07-01,24.99
2014-07-02,24.97
2014-08-15,24.66
2014-08-18,24.49
2014-10-01,25.2
2014-10-02,25.05
