date,OT
16/07/2016 23:45,33.60850143
17/07/2016 0:00,33.60850143
17/07/2016 7:45,34.70700073
17/07/2016 8:00,35.14649963
17/07/2016 15:45,48.33050156
17/07/2016 16:00,47.89099884
17/07/2016 23:45,39.76050186
18/07/2016 0:00,39.76050186
18/07/2016 7:45,38.66199875
18/07/2016 8:00,38.88150024
18/07/2016 15:45,42.61700058
18/07/2016 16:00,43.2765007
18/07/2016 23:45,39.76050186
19/07/2016 0:00,39.76050186
19/07/2016 7:45,38.66199875
19/07/2016 8:00,39.10150146
19/07/2016 15:45,42.1780014
19/07/2016 16:00,42.1780014
19/07/2016 23:45,40.20000076
20/07/2016 0:00,40.20000076
20/07/2016 7:45,39.10150146
20/07/2016 8:00,39.54100037
20/07/2016 15:45,47.23149872
20/07/2016 16:00,47.23149872
20/07/2016 23:45,43.05649948
21/07/2016 0:00,42.83649826
21/07/2016 7:45,40.85950089
21/07/2016 8:00,41.51850128
21/07/2016 15:45,52.50500107
21/07/2016 16:00,52.28499985
21/07/2016 23:45,43.49599838
22/07/2016 0:00,43.49599838
22/07/2016 7:45,41.95800018
22/07/2016 8:00,42.17750168
22/07/2016 15:45,55.14149857
22/07/2016 16:00,54.48199844
22/07/2016 23:45,45.25400162
23/07/2016 0:00,44.8144989
23/07/2016 7:45,41.95800018
23/07/2016 8:00,42.39749908
23/07/2016 15:45,55.14149857
23/07/2016 16:00,54.70199966
23/07/2016 23:45,45.4734993
24/07/2016 0:00,45.4734993
24/07/2016 7:45,43.27600098
24/07/2016 8:00,43.7159996
24/07/2016 15:45,57.55899811
24/07/2016 16:00,56.45999908
24/07/2016 23:45,46.79199982
25/07/2016 0:00,46.35250092
25/07/2016 7:45,43.7159996
25/07/2016 8:00,43.9355011
25/07/2016 15:45,57.55899811
25/07/2016 16:00,56.8995018
25/07/2016 23:45,45.69350052
26/07/2016 0:00,45.4734993
26/07/2016 7:45,43.49599838
26/07/2016 8:00,43.9355011
26/07/2016 15:45,57.3390007
26/07/2016 16:00,56.67950058
26/07/2016 23:45,46.5719986
27/07/2016 0:00,46.5719986
27/07/2016 7:45,44.375
27/07/2016 8:00,44.8144989
27/07/2016 15:45,50.96699905
27/07/2016 16:00,51.62599945
27/07/2016 23:45,46.13299942
28/07/2016 0:00,45.69350052
28/07/2016 7:45,42.8370018
28/07/2016 8:00,43.27600098
28/07/2016 15:45,56.68000031
28/07/2016 16:00,56.02050018
28/07/2016 23:45,46.79199982
29/07/2016 0:00,46.79199982
29/07/2016 7:45,43.7159996
29/07/2016 8:00,43.9355011
29/07/2016 15:45,54.70199966
29/07/2016 16:00,54.48199844
29/07/2016 23:45,47.01200104
30/07/2016 0:00,46.5719986
30/07/2016 7:45,44.15499878
30/07/2016 8:00,44.375
30/07/2016 15:45,56.2405014
30/07/2016 16:00,54.92150116
30/07/2016 23:45,47.32899857
31/07/2016 0:00,47.32899857
31/07/2016 7:45,47.32899857
31/07/2016 8:00,47.32899857
31/07/2016 15:45,47.32899857
31/07/2016 16:00,47.32899857
31/07/2016 23:45,47.32899857
01/08/2016 0:00,45.13199997
01/08/2016 7:45,41.39649963
01/08/2016 8:00,41.39649963
01/08/2016 15:45,53.70149994
01/08/2016 16:00,53.04199982
01/08/2016 23:45,45.57149887
02/08/2016 0:00,45.35200119
02/08/2016 7:45,42.93450165
02/08/2016 8:00,43.37400055
02/08/2016 15:45,43.15449905
02/08/2016 16:00,43.15449905
02/08/2016 23:45,34.14550018
03/08/2016 0:00,34.14550018
03/08/2016 7:45,36.56200027
03/08/2016 8:00,36.7820015
03/08/2016 15:45,41.83599854
03/08/2016 16:00,41.83599854
03/08/2016 23:45,37.6609993
04/08/2016 0:00,37.6609993
04/08/2016 7:45,37.0019989
04/08/2016 8:00,37.2215004
04/08/2016 15:45,47.76850128
04/08/2016 16:00,47.32899857
04/08/2016 23:45,40.07799911
05/08/2016 0:00,40.07799911
05/08/2016 7:45,38.75999832
05/08/2016 8:00,38.97949982
05/08/2016 15:45,46.01050186
05/08/2016 16:00,46.01050186
05/08/2016 23:45,40.73749924
06/08/2016 0:00,40.51800156
06/08/2016 7:45,38.75999832
06/08/2016 8:00,39.41899872
06/08/2016 15:45,49.5265007
06/08/2016 16:00,49.30699921
06/08/2016 23:45,41.83599854
07/08/2016 0:00,41.83599854
07/08/2016 7:45,39.85850143
07/08/2016 8:00,40.29800034
07/08/2016 15:45,50.40499878
07/08/2016 16:00,49.74649811
07/08/2016 23:45,43.15399933
08/08/2016 0:00,42.71500015
08/08/2016 7:45,40.29800034
08/08/2016 8:00,40.51750183
08/08/2016 15:45,49.74649811
08/08/2016 16:00,49.5265007
08/08/2016 23:45,43.15399933
09/08/2016 0:00,43.15399933
09/08/2016 7:45,40.29800034
09/08/2016 8:00,40.51800156
09/08/2016 15:45,48.86700058
09/08/2016 16:00,49.0870018
09/08/2016 23:45,42.27500153
10/08/2016 0:00,42.27500153
10/08/2016 7:45,37.88100052
10/08/2016 8:00,38.54000092
10/08/2016 15:45,46.45000076
10/08/2016 16:00,46.66999817
10/08/2016 23:45,43.15399933
11/08/2016 0:00,43.15399933
11/08/2016 7:45,40.95700073
11/08/2016 8:00,41.39649963
11/08/2016 15:45,52.38249969
11/08/2016 16:00,51.94300079
11/08/2016 23:45,44.47299957
12/08/2016 0:00,44.47299957
12/08/2016 7:45,41.61600113
12/08/2016 8:00,42.05550003
12/08/2016 15:45,51.28450012
12/08/2016 16:00,50.8445015
12/08/2016 23:45,42.49499893
13/08/2016 0:00,42.49499893
13/08/2016 7:45,41.61600113
13/08/2016 8:00,42.27550125
13/08/2016 15:45,54.58050156
13/08/2016 16:00,53.92100143
13/08/2016 23:45,45.79100037
14/08/2016 0:00,45.35200119
14/08/2016 7:45,42.05550003
14/08/2016 8:00,42.49499893
14/08/2016 15:45,53.26200104
14/08/2016 16:00,52.8219986
14/08/2016 23:45,45.13199997
15/08/2016 0:00,44.91199875
15/08/2016 7:45,40.95700073
15/08/2016 8:00,41.61600113
15/08/2016 15:45,56.11800003
15/08/2016 16:00,55.45899963
15/08/2016 23:45,45.35200119
16/08/2016 0:00,45.13199997
16/08/2016 7:45,40.95700073
16/08/2016 8:00,41.39599991
16/08/2016 15:45,51.50400162
16/08/2016 16:00,51.06399918
16/08/2016 23:45,40.51800156
17/08/2016 0:00,40.51800156
17/08/2016 7:45,39.63899994
17/08/2016 8:00,39.85850143
17/08/2016 15:45,51.7234993
17/08/2016 16:00,51.2840004
17/08/2016 23:45,42.27500153
18/08/2016 0:00,42.05550003
18/08/2016 7:45,40.29800034
18/08/2016 8:00,40.73749924
18/08/2016 15:45,54.36050034
18/08/2016 16:00,53.92100143
18/08/2016 23:45,46.01050186
19/08/2016 0:00,45.79100037
19/08/2016 7:45,43.37400055
19/08/2016 8:00,43.81349945
19/08/2016 15:45,56.33800125
19/08/2016 16:00,56.11800003
19/08/2016 23:45,46.66999817
20/08/2016 0:00,46.45000076
20/08/2016 7:45,43.15449905
20/08/2016 8:00,43.37400055
20/08/2016 15:45,38.75999832
20/08/2016 16:00,38.97949982
20/08/2016 23:45,38.54000092
21/08/2016 0:00,38.54000092
21/08/2016 7:45,37.6609993
21/08/2016 8:00,37.6609993
21/08/2016 15:45,44.47249985
21/08/2016 16:00,44.47249985
21/08/2016 23:45,41.17649841
22/08/2016 0:00,41.17649841
22/08/2016 7:45,40.07799911
22/08/2016 8:00,40.07799911
22/08/2016 15:45,49.30699921
22/08/2016 16:00,49.30699921
22/08/2016 23:45,43.15399933
23/08/2016 0:00,43.15399933
23/08/2016 7:45,40.95700073
23/08/2016 8:00,41.39599991
23/08/2016 15:45,52.38299942
23/08/2016 16:00,52.1629982
23/08/2016 23:45,43.81349945
24/08/2016 0:00,43.59400177
24/08/2016 7:45,40.51800156
24/08/2016 8:00,40.73749924
24/08/2016 15:45,55.23949814
24/08/2016 16:00,54.58050156
24/08/2016 23:45,42.71500015
25/08/2016 0:00,42.27500153
25/08/2016 7:45,38.97949982
25/08/2016 8:00,39.41899872
25/08/2016 15:45,54.36050034
25/08/2016 16:00,53.70100021
25/08/2016 23:45,43.81349945
26/08/2016 0:00,43.59400177
26/08/2016 7:45,38.7594986
26/08/2016 8:00,38.54000092
26/08/2016 15:45,37.2215004
26/08/2016 16:00,37.2215004
26/08/2016 23:45,33.92599869
27/08/2016 0:00,33.92599869
27/08/2016 7:45,32.38750076
27/08/2016 8:00,32.38750076
27/08/2016 15:45,42.05550003
27/08/2016 16:00,41.61600113
27/08/2016 23:45,34.14550018
28/08/2016 0:00,34.14550018
28/08/2016 7:45,30.62999916
28/08/2016 8:00,31.28949928
28/08/2016 15:45,47.76850128
28/08/2016 16:00,47.10900116
28/08/2016 23:45,34.36500168
29/08/2016 0:00,33.92599869
29/08/2016 7:45,31.28899956
29/08/2016 8:00,31.94849968
29/08/2016 15:45,48.20800018
29/08/2016 16:00,47.54850006
29/08/2016 23:45,33.48600006
30/08/2016 0:00,33.26649857
30/08/2016 7:45,30.62999916
30/08/2016 8:00,31.50900078
30/08/2016 15:45,46.66949844
30/08/2016 16:00,45.57099915
30/08/2016 23:45,33.48600006
31/08/2016 0:00,33.48600006
31/08/2016 7:45,33.48600006
31/08/2016 8:00,33.48600006
31/08/2016 15:45,33.48600006
31/08/2016 16:00,33.48600006
31/08/2016 23:45,33.48600006
01/09/2016 0:00,36.1230011
01/09/2016 7:45,34.14550018
01/09/2016 8:00,34.80450058
01/09/2016 15:45,47.76850128
01/09/2016 16:00,47.32899857
01/09/2016 23:45,38.1004982
02/09/2016 0:00,38.1004982
02/09/2016 7:45,34.80450058
02/09/2016 8:00,35.24449921
02/09/2016 15:45,49.30649948
02/09/2016 16:00,49.30649948
02/09/2016 23:45,37.88100052
03/09/2016 0:00,37.44100189
03/09/2016 7:45,35.24399948
03/09/2016 8:00,35.9034996
03/09/2016 15:45,47.32899857
03/09/2016 16:00,47.10900116
03/09/2016 23:45,38.97949982
04/09/2016 0:00,38.75999832
04/09/2016 7:45,35.9034996
04/09/2016 8:00,36.1230011
04/09/2016 15:45,43.37400055
04/09/2016 16:00,43.37400055
04/09/2016 23:45,36.56200027
05/09/2016 0:00,36.34249878
05/09/2016 7:45,33.70600128
05/09/2016 8:00,34.36500168
05/09/2016 15:45,44.47299957
05/09/2016 16:00,44.03300095
05/09/2016 23:45,38.31999969
06/09/2016 0:00,38.31999969
06/09/2016 7:45,33.26649857
06/09/2016 8:00,32.38800049
06/09/2016 15:45,31.50900078
06/09/2016 16:00,31.28899956
06/09/2016 23:45,26.89450073
07/09/2016 0:00,26.89450073
07/09/2016 7:45,28.65200043
07/09/2016 8:00,28.65200043
07/09/2016 15:45,38.97949982
07/09/2016 16:00,38.97949982
07/09/2016 23:45,31.72900009
08/09/2016 0:00,31.28899956
08/09/2016 7:45,29.97100067
08/09/2016 8:00,30.40999985
08/09/2016 15:45,44.03300095
08/09/2016 16:00,43.81349945
08/09/2016 23:45,35.0245018
09/09/2016 0:00,34.80500031
09/09/2016 7:45,32.38750076
09/09/2016 8:00,33.04700089
09/09/2016 15:45,45.57099915
09/09/2016 16:00,45.13199997
09/09/2016 23:45,37.88100052
10/09/2016 0:00,37.6609993
10/09/2016 7:45,34.80450058
10/09/2016 8:00,34.80450058
10/09/2016 15:45,45.13199997
10/09/2016 16:00,44.69250107
10/09/2016 23:45,36.34249878
11/09/2016 0:00,36.34249878
11/09/2016 7:45,34.36500168
11/09/2016 8:00,34.36500168
11/09/2016 15:45,36.1230011
11/09/2016 16:00,35.9034996
11/09/2016 23:45,30.62999916
12/09/2016 0:00,30.62999916
12/09/2016 7:45,29.97100067
12/09/2016 8:00,30.40999985
12/09/2016 15:45,44.69250107
12/09/2016 16:00,44.25299835
12/09/2016 23:45,36.1230011
13/09/2016 0:00,35.9034996
13/09/2016 7:45,32.60699844
13/09/2016 8:00,33.26649857
13/09/2016 15:45,46.01100159
13/09/2016 16:00,45.57099915
13/09/2016 23:45,36.7820015
14/09/2016 0:00,36.5625
14/09/2016 7:45,32.60699844
14/09/2016 8:00,32.60699844
14/09/2016 15:45,34.36500168
14/09/2016 16:00,34.36500168
14/09/2016 23:45,31.72900009
15/09/2016 0:00,31.72900009
15/09/2016 7:45,29.97100067
15/09/2016 8:00,30.19050026
15/09/2016 15:45,27.99300003
15/09/2016 16:00,27.99300003
15/09/2016 23:45,26.67499924
16/09/2016 0:00,26.67499924
16/09/2016 7:45,24.25799942
16/09/2016 8:00,24.25799942
16/09/2016 15:45,26.45499992
16/09/2016 16:00,26.45499992
16/09/2016 23:45,29.75099945
17/09/2016 0:00,29.75099945
17/09/2016 7:45,29.97100067
17/09/2016 8:00,30.19050026
17/09/2016 15:45,39.19900131
17/09/2016 16:00,39.41899872
17/09/2016 23:45,33.04700089
18/09/2016 0:00,32.60699844
18/09/2016 7:45,29.53100014
18/09/2016 8:00,29.97100067
18/09/2016 15:45,44.47249985
18/09/2016 16:00,44.03350067
18/09/2016 23:45,32.60699844
19/09/2016 0:00,32.16799927
19/09/2016 7:45,28.87199974
19/09/2016 8:00,29.31150055
19/09/2016 15:45,40.95700073
19/09/2016 16:00,40.51750183
19/09/2016 23:45,29.97100067
20/09/2016 0:00,29.75099945
20/09/2016 7:45,26.67499924
20/09/2016 8:00,27.33399963
20/09/2016 15:45,41.39649963
20/09/2016 16:00,41.17699814
20/09/2016 23:45,29.75099945
21/09/2016 0:00,29.53100014
21/09/2016 7:45,27.55349922
21/09/2016 8:00,27.55349922
21/09/2016 15:45,34.36500168
21/09/2016 16:00,34.36500168
21/09/2016 23:45,29.09199905
22/09/2016 0:00,28.87199974
22/09/2016 7:45,26.89500046
22/09/2016 8:00,27.33399963
22/09/2016 15:45,38.31999969
22/09/2016 16:00,37.88100052
22/09/2016 23:45,29.75099945
23/09/2016 0:00,29.75099945
23/09/2016 7:45,29.31150055
23/09/2016 8:00,29.75099945
23/09/2016 15:45,41.17649841
23/09/2016 16:00,40.73749924
23/09/2016 23:45,31.72900009
24/09/2016 0:00,31.72900009
24/09/2016 7:45,30.85000038
24/09/2016 8:00,31.28899956
24/09/2016 15:45,42.93450165
24/09/2016 16:00,42.71500015
24/09/2016 23:45,35.68399811
25/09/2016 0:00,35.68399811
25/09/2016 7:45,32.60699844
25/09/2016 8:00,32.60699844
25/09/2016 15:45,44.03350067
25/09/2016 16:00,43.59349823
25/09/2016 23:45,35.4640007
26/09/2016 0:00,35.24399948
26/09/2016 7:45,33.04700089
26/09/2016 8:00,33.26649857
26/09/2016 15:45,45.35150146
26/09/2016 16:00,44.91199875
26/09/2016 23:45,35.4640007
27/09/2016 0:00,35.4640007
27/09/2016 7:45,33.04700089
27/09/2016 8:00,33.48600006
27/09/2016 15:45,45.57099915
27/09/2016 16:00,45.35150146
27/09/2016 23:45,37.2215004
28/09/2016 0:00,37.0019989
28/09/2016 7:45,32.82699966
28/09/2016 8:00,32.82699966
28/09/2016 15:45,27.55349922
28/09/2016 16:00,27.55349922
28/09/2016 23:45,24.25799942
29/09/2016 0:00,23.81800079
29/09/2016 7:45,20.52249908
29/09/2016 8:00,20.52249908
29/09/2016 15:45,22.28050041
29/09/2016 16:00,22.28050041
29/09/2016 23:45,22.28050041
30/09/2016 0:00,22.06100082
30/09/2016 7:45,20.96199989
30/09/2016 8:00,21.18149948
30/09/2016 15:45,25.13699913
30/09/2016 16:00,25.13699913
30/09/2016 23:45,25.79599953
01/10/2016 0:00,25.79599953
01/10/2016 7:45,24.91699982
01/10/2016 8:00,24.91699982
01/10/2016 15:45,32.38750076
01/10/2016 16:00,32.38750076
01/10/2016 23:45,30.62999916
02/10/2016 0:00,30.40999985
02/10/2016 7:45,29.75099945
02/10/2016 8:00,29.75099945
02/10/2016 15:45,30.85000038
02/10/2016 16:00,30.62999916
02/10/2016 23:45,28.43250084
03/10/2016 0:00,28.43250084
03/10/2016 7:45,29.09199905
03/10/2016 8:00,29.53100014
03/10/2016 15:45,41.17699814
03/10/2016 16:00,40.73699951
03/10/2016 23:45,29.97100067
04/10/2016 0:00,29.53100014
04/10/2016 7:45,28.43250084
04/10/2016 8:00,28.65200043
04/10/2016 15:45,33.92599869
04/10/2016 16:00,33.70600128
04/10/2016 23:45,30.40999985
05/10/2016 0:00,30.40999985
05/10/2016 7:45,29.97100067
05/10/2016 8:00,30.40999985
05/10/2016 15:45,38.1004982
05/10/2016 16:00,38.1004982
05/10/2016 23:45,31.72900009
06/10/2016 0:00,31.72900009
06/10/2016 7:45,29.09199905
06/10/2016 8:00,29.31150055
06/10/2016 15:45,33.70600128
06/10/2016 16:00,33.70600128
06/10/2016 23:45,28.65200043
07/10/2016 0:00,28.65200043
07/10/2016 7:45,26.67499924
07/10/2016 8:00,26.67499924
07/10/2016 15:45,24.25749969
07/10/2016 16:00,24.47750092
07/10/2016 23:45,26.01600075
08/10/2016 0:00,26.01600075
08/10/2016 7:45,26.01600075
08/10/2016 8:00,26.23550034
08/10/2016 15:45,34.3655014
08/10/2016 16:00,34.3655014
08/10/2016 23:45,25.79599953
09/10/2016 0:00,25.57600021
09/10/2016 7:45,22.06100082
09/10/2016 8:00,22.5
09/10/2016 15:45,30.84950066
09/10/2016 16:00,30.41049957
09/10/2016 23:45,24.47750092
10/10/2016 0:00,24.47750092
10/10/2016 7:45,22.71949959
10/10/2016 8:00,23.1590004
10/10/2016 15:45,32.16799927
10/10/2016 16:00,32.16799927
10/10/2016 23:45,27.11450005
11/10/2016 0:00,26.67499924
11/10/2016 7:45,25.57600021
11/10/2016 8:00,25.79599953
11/10/2016 15:45,28.21299934
11/10/2016 16:00,28.21299934
11/10/2016 23:45,26.45499992
12/10/2016 0:00,25.35650063
12/10/2016 7:45,22.71949959
12/10/2016 8:00,22.71949959
12/10/2016 15:45,28.43250084
12/10/2016 16:00,28.43250084
12/10/2016 23:45,26.45499992
13/10/2016 0:00,26.45499992
13/10/2016 7:45,25.13699913
13/10/2016 8:00,25.35650063
13/10/2016 15:45,27.11450005
13/10/2016 16:00,27.11450005
13/10/2016 23:45,24.47750092
14/10/2016 0:00,24.47750092
14/10/2016 7:45,22.5
14/10/2016 8:00,22.71949959
14/10/2016 15:45,24.25799942
14/10/2016 16:00,24.47750092
14/10/2016 23:45,25.35650063
15/10/2016 0:00,25.57600021
15/10/2016 7:45,23.1590004
15/10/2016 8:00,23.1590004
15/10/2016 15:45,29.53100014
15/10/2016 16:00,29.53100014
15/10/2016 23:45,29.09199905
16/10/2016 0:00,29.09199905
16/10/2016 7:45,27.99300003
16/10/2016 8:00,27.99300003
16/10/2016 15:45,32.60749817
16/10/2016 16:00,32.16799927
16/10/2016 23:45,28.65200043
17/10/2016 0:00,28.65200043
17/10/2016 7:45,26.23550034
17/10/2016 8:00,26.23550034
17/10/2016 15:45,34.3655014
17/10/2016 16:00,33.70600128
17/10/2016 23:45,28.65200043
18/10/2016 0:00,28.65200043
18/10/2016 7:45,27.55349922
18/10/2016 8:00,27.55349922
18/10/2016 15:45,33.26649857
18/10/2016 16:00,33.04650116
18/10/2016 23:45,30.40999985
19/10/2016 0:00,30.40999985
19/10/2016 7:45,29.31150055
19/10/2016 8:00,29.31150055
19/10/2016 15:45,31.28899956
19/10/2016 16:00,31.28899956
19/10/2016 23:45,29.75099945
20/10/2016 0:00,29.75099945
20/10/2016 7:45,26.23550034
20/10/2016 8:00,26.45499992
20/10/2016 15:45,26.01549911
20/10/2016 16:00,25.79599953
20/10/2016 23:45,27.77300072
21/10/2016 0:00,27.99300003
21/10/2016 7:45,27.11450005
21/10/2016 8:00,27.11450005
21/10/2016 15:45,28.65200043
21/10/2016 16:00,28.65200043
21/10/2016 23:45,28.21299934
22/10/2016 0:00,27.77300072
22/10/2016 7:45,26.23550034
22/10/2016 8:00,26.23550034
22/10/2016 15:45,23.81850052
22/10/2016 16:00,24.03800011
22/10/2016 23:45,25.13699913
23/10/2016 0:00,25.35650063
23/10/2016 7:45,24.25799942
23/10/2016 8:00,24.25799942
23/10/2016 15:45,26.01600075
23/10/2016 16:00,25.79599953
23/10/2016 23:45,23.81800079
24/10/2016 0:00,23.81800079
24/10/2016 7:45,25.13699913
24/10/2016 8:00,25.35650063
24/10/2016 15:45,29.97050095
24/10/2016 16:00,29.75099945
24/10/2016 23:45,26.23550034
25/10/2016 0:00,26.23550034
25/10/2016 7:45,22.71999931
25/10/2016 8:00,22.93950081
25/10/2016 15:45,23.5984993
25/10/2016 16:00,23.5984993
25/10/2016 23:45,22.28050041
26/10/2016 0:00,22.28050041
26/10/2016 7:45,20.08300018
26/10/2016 8:00,20.08300018
26/10/2016 15:45,21.8409996
26/10/2016 16:00,21.8409996
26/10/2016 23:45,20.30249977
27/10/2016 0:00,20.30249977
27/10/2016 7:45,20.3029995
27/10/2016 8:00,20.52249908
27/10/2016 15:45,22.06100082
27/10/2016 16:00,22.28050041
27/10/2016 23:45,24.91699982
28/10/2016 0:00,25.1364994
28/10/2016 7:45,21.62100029
28/10/2016 8:00,21.18199921
28/10/2016 15:45,18.32500076
28/10/2016 16:00,18.32500076
28/10/2016 23:45,17.88549995
29/10/2016 0:00,17.66600037
29/10/2016 7:45,14.80949974
29/10/2016 8:00,14.80949974
29/10/2016 15:45,17.22699928
29/10/2016 16:00,17.22699928
29/10/2016 23:45,17.44650078
30/10/2016 0:00,17.44650078
30/10/2016 7:45,16.12800026
30/10/2016 8:00,16.34799957
30/10/2016 15:45,25.79599953
30/10/2016 16:00,25.57600021
30/10/2016 23:45,19.64349937
31/10/2016 0:00,19.64349937
31/10/2016 7:45,19.64349937
31/10/2016 8:00,19.64349937
31/10/2016 15:45,19.64349937
31/10/2016 16:00,19.64349937
31/10/2016 23:45,19.64349937
01/11/2016 0:00,18.10499954
01/11/2016 7:45,16.12800026
01/11/2016 8:00,16.34799957
01/11/2016 15:45,23.1590004
01/11/2016 16:00,23.37899971
01/11/2016 23:45,16.78700066
02/11/2016 0:00,16.78700066
02/11/2016 7:45,16.12800026
02/11/2016 8:00,16.12800026
02/11/2016 15:45,29.09199905
02/11/2016 16:00,28.43300056
02/11/2016 23:45,15.02950001
03/11/2016 0:00,15.02950001
03/11/2016 7:45,12.83199978
03/11/2016 8:00,13.27149963
03/11/2016 15:45,29.31150055
03/11/2016 16:00,29.09149933
03/11/2016 23:45,15.6885004
04/11/2016 0:00,15.46850014
04/11/2016 7:45,15.02950001
04/11/2016 8:00,15.46850014
04/11/2016 15:45,32.16799927
04/11/2016 16:00,31.72850037
04/11/2016 23:45,20.08300018
05/11/2016 0:00,20.08300018
05/11/2016 7:45,16.78700066
05/11/2016 8:00,17.44599915
05/11/2016 15:45,35.68349838
05/11/2016 16:00,35.24399948
05/11/2016 23:45,21.4015007
06/11/2016 0:00,21.18149948
06/11/2016 7:45,18.10549927
06/11/2016 8:00,18.54500008
06/11/2016 15:45,34.58449936
06/11/2016 16:00,33.92599869
06/11/2016 23:45,25.1364994
07/11/2016 0:00,24.69750023
07/11/2016 7:45,24.91699982
07/11/2016 8:00,25.1364994
07/11/2016 15:45,22.28050041
07/11/2016 16:00,22.28050041
07/11/2016 23:45,18.32550049
08/11/2016 0:00,18.32550049
08/11/2016 7:45,15.02950001
08/11/2016 8:00,15.2489996
08/11/2016 15:45,18.76449966
08/11/2016 16:00,18.76449966
08/11/2016 23:45,16.56749916
09/11/2016 0:00,16.34749985
09/11/2016 7:45,14.80949974
09/11/2016 8:00,14.80949974
09/11/2016 15:45,19.6439991
09/11/2016 16:00,19.42399979
09/11/2016 23:45,17.66600037
10/11/2016 0:00,17.44650078
10/11/2016 7:45,15.02950001
10/11/2016 8:00,15.02950001
10/11/2016 15:45,21.62100029
10/11/2016 16:00,21.40099907
10/11/2016 23:45,16.56749916
11/11/2016 0:00,16.56749916
11/11/2016 7:45,15.02950001
11/11/2016 8:00,15.2489996
11/11/2016 15:45,28.43300056
11/11/2016 16:00,27.99300003
11/11/2016 23:45,19.42399979
12/11/2016 0:00,19.42399979
12/11/2016 7:45,18.54500008
12/11/2016 8:00,18.76449966
12/11/2016 15:45,27.33399963
12/11/2016 16:00,27.11450005
12/11/2016 23:45,22.28050041
13/11/2016 0:00,22.28050041
13/11/2016 7:45,22.06049919
13/11/2016 8:00,22.06049919
13/11/2016 15:45,29.97050095
13/11/2016 16:00,29.97050095
13/11/2016 23:45,25.35650063
14/11/2016 0:00,25.1364994
14/11/2016 7:45,22.93950081
14/11/2016 8:00,22.93950081
14/11/2016 15:45,31.50900078
14/11/2016 16:00,31.28899956
14/11/2016 23:45,24.25749969
15/11/2016 0:00,24.25749969
