timestamp,sensor_02
04/04/2018 19:43,51.21527
04/04/2018 19:44,51.21527
04/04/2018 20:47,51.08507
04/04/2018 20:48,51.17187
04/04/2018 21:51,51.25867844
04/04/2018 21:52,51.25867844
04/04/2018 22:55,51.17187
04/04/2018 22:56,51.17187
04/04/2018 23:59,51.17187
05/04/2018 0:00,51.21527
05/04/2018 1:03,51.30208
05/04/2018 1:04,50.78125
05/04/2018 2:07,51.38889
05/04/2018 2:08,51.47569
05/04/2018 3:11,51.60589981
05/04/2018 3:12,51.60589981
05/04/2018 4:15,51.82291
05/04/2018 4:16,51.86632
05/04/2018 5:19,51.95312
05/04/2018 5:20,51.95312
05/04/2018 6:23,52.03993
05/04/2018 6:24,52.08333
05/04/2018 7:27,52.1701355
05/04/2018 7:28,52.1701355
05/04/2018 8:31,52.08333206
05/04/2018 8:32,52.08333
05/04/2018 9:35,52.34375
05/04/2018 9:36,52.30035
05/04/2018 10:39,53.34201
05/04/2018 10:40,52.69097
05/04/2018 11:43,52.77777
05/04/2018 11:44,52.90799
05/04/2018 12:47,52.82117844
05/04/2018 12:48,52.82118
05/04/2018 13:51,52.51736
05/04/2018 13:52,52.56076
05/04/2018 14:55,52.56076
05/04/2018 14:56,52.69097
05/04/2018 15:59,52.95139
05/04/2018 16:00,52.90799
05/04/2018 17:03,52.99479
05/04/2018 17:04,52.90799
05/04/2018 18:07,52.69097
05/04/2018 18:08,52.69097137
05/04/2018 19:11,52.47396
05/04/2018 19:12,52.51736
05/04/2018 20:15,52.47396
05/04/2018 20:16,52.38715
05/04/2018 21:19,51.6059
05/04/2018 21:20,51.6059
05/04/2018 22:23,50.65104
05/04/2018 22:24,50.65104
05/04/2018 23:27,50.56424
05/04/2018 23:28,50.60764
06/04/2018 0:31,50.78125
06/04/2018 0:32,50.78125
06/04/2018 1:35,50.86805344
06/04/2018 1:36,50.86805
06/04/2018 2:39,50.99826
06/04/2018 2:40,50.95486
06/04/2018 3:43,51.17187
06/04/2018 3:44,51.21527
06/04/2018 4:47,51.47569
06/04/2018 4:48,51.43229
06/04/2018 5:51,51.5191
06/04/2018 5:52,51.6059
06/04/2018 6:55,51.73611
06/04/2018 6:56,51.73611
06/04/2018 7:59,51.95312
06/04/2018 8:00,52.08333206
06/04/2018 9:03,52.47395706
06/04/2018 9:04,52.47396
06/04/2018 10:07,52.82118
06/04/2018 10:08,52.82117844
06/04/2018 11:11,53.03819275
06/04/2018 11:12,53.03819275
06/04/2018 12:15,53.38541
06/04/2018 12:16,53.38541412
06/04/2018 13:19,53.81944275
06/04/2018 13:20,53.86285
06/04/2018 14:23,54.34027
06/04/2018 14:24,54.34027
06/04/2018 15:27,54.7743
06/04/2018 15:28,54.86111
06/04/2018 16:31,54.90451
06/04/2018 16:32,54.94791
06/04/2018 17:35,54.86111069
06/04/2018 17:36,54.86111069
06/04/2018 18:39,54.6875
06/04/2018 18:40,54.7743
06/04/2018 19:43,54.6875
06/04/2018 19:44,54.7309
06/04/2018 20:47,54.6441
06/04/2018 20:48,54.55729
06/04/2018 21:51,54.29687
06/04/2018 21:52,54.34027
06/04/2018 22:55,54.12326
06/04/2018 22:56,54.12326
06/04/2018 23:59,53.90625
07/04/2018 0:00,53.90625
07/04/2018 1:03,53.55902
07/04/2018 1:04,53.60243
07/04/2018 2:07,52.99479
07/04/2018 2:08,52.99478912
07/04/2018 3:11,52.34374619
07/04/2018 3:12,52.34374619
07/04/2018 4:15,52.03992844
07/04/2018 4:16,52.03993
07/04/2018 5:19,51.6493
07/04/2018 5:20,51.64930344
07/04/2018 6:23,51.43228912
07/04/2018 6:24,51.47569
07/04/2018 7:27,51.25868
07/04/2018 7:28,51.25868
07/04/2018 8:31,51.08507
07/04/2018 8:32,51.08507
07/04/2018 9:35,51.08507
07/04/2018 9:36,51.08507
07/04/2018 10:39,50.99826
07/04/2018 10:40,51.04166
07/04/2018 11:43,50.86805
07/04/2018 11:44,50.86805344
07/04/2018 12:47,50.52083
07/04/2018 12:48,50.52083206
07/04/2018 13:51,50.21701
07/04/2018 13:52,50.17361
07/04/2018 14:55,50.0
07/04/2018 14:56,50.0
07/04/2018 15:59,49.86979
07/04/2018 16:00,50.30382
07/04/2018 17:03,49.69618
07/04/2018 17:04,49.69618
07/04/2018 18:07,49.56597
07/04/2018 18:08,49.65277
07/04/2018 19:11,49.34895706
07/04/2018 19:12,49.34896
07/04/2018 20:15,49.04514
07/04/2018 20:16,49.04514
07/04/2018 21:19,48.69791
07/04/2018 21:20,48.65451
07/04/2018 22:23,48.78472
07/04/2018 22:24,48.82813
07/04/2018 23:27,49.00174
07/04/2018 23:28,49.04514
08/04/2018 0:31,49.04514
08/04/2018 0:32,48.91493
08/04/2018 1:35,49.08854
08/04/2018 1:36,49.08854
08/04/2018 2:39,48.91493
08/04/2018 2:40,48.87152
08/04/2018 3:43,48.78472
08/04/2018 3:44,48.69791
08/04/2018 4:47,48.4809
08/04/2018 4:48,48.4375
08/04/2018 5:51,48.04688
08/04/2018 5:52,48.13368
08/04/2018 6:55,48.04688
08/04/2018 6:56,48.13368
08/04/2018 7:59,48.00347
08/04/2018 8:00,48.04688
08/04/2018 9:03,47.82986069
08/04/2018 9:04,47.82986
08/04/2018 10:07,47.56944
08/04/2018 10:08,47.56944275
08/04/2018 11:11,47.96007
08/04/2018 11:12,47.96006775
08/04/2018 12:15,48.17708206
08/04/2018 12:16,48.17708206
08/04/2018 13:19,48.4809
08/04/2018 13:20,48.4375
08/04/2018 14:23,48.56771
08/04/2018 14:24,48.61111
08/04/2018 15:27,48.87152481
08/04/2018 15:28,48.87152481
08/04/2018 16:31,49.00174
08/04/2018 16:32,49.04514
08/04/2018 17:35,49.34896
08/04/2018 17:36,49.30555
08/04/2018 18:39,49.52257
08/04/2018 18:40,49.47916
08/04/2018 19:43,49.65277
08/04/2018 19:44,49.56597
08/04/2018 20:47,49.73958206
08/04/2018 20:48,49.73958206
08/04/2018 21:51,49.86978912
08/04/2018 21:52,49.86978912
08/04/2018 22:55,49.91319
08/04/2018 22:56,49.9566
08/04/2018 23:59,50.08680344
09/04/2018 0:00,50.0868
09/04/2018 1:03,50.13021
09/04/2018 1:04,50.13020706
09/04/2018 2:07,50.34722
09/04/2018 2:08,50.34722
09/04/2018 3:11,50.39062
09/04/2018 3:12,50.43402
09/04/2018 4:15,50.21701
09/04/2018 4:16,50.21701
09/04/2018 5:19,50.0
09/04/2018 5:20,49.9566
09/04/2018 6:23,49.91319
09/04/2018 6:24,49.86979
09/04/2018 7:27,49.86979
09/04/2018 7:28,49.78299
09/04/2018 8:31,49.86979
09/04/2018 8:32,49.91319
09/04/2018 9:35,50.08680344
09/04/2018 9:36,50.08680344
09/04/2018 10:39,50.30382
09/04/2018 10:40,50.30382
09/04/2018 11:43,50.34722
09/04/2018 11:44,50.21701
09/04/2018 12:47,50.73785
09/04/2018 12:48,50.73784637
09/04/2018 13:51,51.17187
09/04/2018 13:52,51.17187
09/04/2018 14:55,51.6059
09/04/2018 14:56,51.6059
09/04/2018 15:59,51.5191
09/04/2018 16:00,51.47569
09/04/2018 17:03,51.43229
09/04/2018 17:04,51.38889
09/04/2018 18:07,51.47569
09/04/2018 18:08,51.43229
09/04/2018 19:11,51.21527
09/04/2018 19:12,51.21527
09/04/2018 20:15,51.04166
09/04/2018 20:16,51.08507
09/04/2018 21:19,51.08507
09/04/2018 21:20,51.17187
09/04/2018 22:23,51.21527481
09/04/2018 22:24,51.21527481
09/04/2018 23:27,51.08507
09/04/2018 23:28,51.17187
10/04/2018 0:31,51.17187
10/04/2018 0:32,51.08507
10/04/2018 1:35,51.08507
10/04/2018 1:36,51.08506775
10/04/2018 2:39,51.08507
10/04/2018 2:40,51.17187
10/04/2018 3:43,51.21527
10/04/2018 3:44,51.17187
10/04/2018 4:47,51.08507
10/04/2018 4:48,51.08507
10/04/2018 5:51,50.99826
10/04/2018 5:52,51.04166
10/04/2018 6:55,51.04166
10/04/2018 6:56,51.04166412
10/04/2018 7:59,51.08507
10/04/2018 8:00,51.17187
10/04/2018 9:03,51.47569275
10/04/2018 9:04,51.47569275
10/04/2018 10:07,51.86632
10/04/2018 10:08,51.90972
10/04/2018 11:11,52.17014
10/04/2018 11:12,52.17014
10/04/2018 12:15,52.34375
10/04/2018 12:16,52.47396
10/04/2018 13:19,52.5607605
10/04/2018 13:20,52.5607605
10/04/2018 14:23,52.77777481
10/04/2018 14:24,52.77777481
10/04/2018 15:27,52.82118
10/04/2018 15:28,52.82118
10/04/2018 16:31,52.60416
10/04/2018 16:32,52.73437
10/04/2018 17:35,52.47396
10/04/2018 17:36,52.38715
10/04/2018 18:39,52.30034637
10/04/2018 18:40,52.30034637
10/04/2018 19:43,52.08333
10/04/2018 19:44,52.12674
10/04/2018 20:47,52.03993
10/04/2018 20:48,52.03992844
10/04/2018 21:51,51.86632
10/04/2018 21:52,51.95312
10/04/2018 22:55,51.6493
10/04/2018 22:56,51.69271
10/04/2018 23:59,51.5191
11/04/2018 0:00,51.5191
11/04/2018 1:03,51.38889
11/04/2018 1:04,51.47569
11/04/2018 2:07,51.17187
11/04/2018 2:08,51.25868
11/04/2018 3:11,51.04166
11/04/2018 3:12,51.17187
11/04/2018 4:15,50.86805
11/04/2018 4:16,50.95486
11/04/2018 5:19,50.82465
11/04/2018 5:20,50.78125
11/04/2018 6:23,50.73785
11/04/2018 6:24,50.78125
11/04/2018 7:27,50.86805344
11/04/2018 7:28,50.86805
11/04/2018 8:31,51.17187
11/04/2018 8:32,51.21527
11/04/2018 9:35,51.21527481
11/04/2018 9:36,51.21527481
11/04/2018 10:39,51.5191
11/04/2018 10:40,51.6059
11/04/2018 11:43,51.86632
11/04/2018 11:44,51.86632
11/04/2018 12:47,52.12674
11/04/2018 12:48,52.17014
11/04/2018 13:51,52.60416
11/04/2018 13:52,52.60416412
11/04/2018 14:55,52.99478912
11/04/2018 14:56,52.95139
11/04/2018 15:59,53.34201
11/04/2018 16:00,53.38541
11/04/2018 17:03,53.64583206
11/04/2018 17:04,53.64583
11/04/2018 18:07,53.55902
11/04/2018 18:08,53.60243
11/04/2018 19:11,53.47222
11/04/2018 19:12,53.42882
11/04/2018 20:15,53.21180344
11/04/2018 20:16,53.2118
11/04/2018 21:19,52.95139
11/04/2018 21:20,53.03819
11/04/2018 22:23,52.77777
11/04/2018 22:24,52.77777481
11/04/2018 23:27,52.47396
11/04/2018 23:28,52.51736
12/04/2018 0:31,52.25694275
12/04/2018 0:32,52.25694275
12/04/2018 1:35,52.17014
12/04/2018 1:36,52.17014
12/04/2018 2:39,52.12674
12/04/2018 2:40,52.47396
12/04/2018 3:43,51.82291412
12/04/2018 3:44,51.82291
12/04/2018 4:47,51.82291
12/04/2018 4:48,51.82291
12/04/2018 5:51,51.95312
12/04/2018 5:52,51.95312
12/04/2018 6:55,52.30035
12/04/2018 6:56,52.34375
12/04/2018 7:59,52.56076
12/04/2018 8:00,52.56076
12/04/2018 9:03,52.69097
12/04/2018 9:04,52.69097137
12/04/2018 10:07,52.69097
12/04/2018 10:08,52.73437
12/04/2018 11:11,53.125
12/04/2018 11:12,53.1684
12/04/2018 12:15,53.1684
12/04/2018 12:16,53.2118
12/04/2018 13:19,53.38541412
12/04/2018 13:20,53.38541
12/04/2018 14:23,53.42881775
12/04/2018 14:24,53.42881775
12/04/2018 15:27,53.47222
12/04/2018 15:28,53.55902
12/04/2018 16:31,53.38541
12/04/2018 16:32,53.42882
12/04/2018 17:35,53.42882
12/04/2018 17:36,53.42882
12/04/2018 18:39,53.3420105
12/04/2018 18:40,53.3420105
12/04/2018 19:43,53.2118
12/04/2018 19:44,53.1684
12/04/2018 20:47,53.03819
12/04/2018 20:48,53.03819
12/04/2018 21:51,52.95139
12/04/2018 21:52,52.90799
12/04/2018 22:55,51.47569
12/04/2018 22:56,51.5191
12/04/2018 23:59,50.39062
13/04/2018 0:00,50.34722
13/04/2018 1:03,50.0868
13/04/2018 1:04,50.0
13/04/2018 2:07,49.43576
13/04/2018 2:08,49.13194
13/04/2018 3:11,48.35069
13/04/2018 3:12,48.35069
13/04/2018 4:15,47.91666
13/04/2018 4:16,47.96007
13/04/2018 5:19,48.13368
13/04/2018 5:20,48.00347
13/04/2018 6:23,48.4375
13/04/2018 6:24,48.4375
13/04/2018 7:27,48.69791
13/04/2018 7:28,48.69791
13/04/2018 8:31,49.13194
13/04/2018 8:32,49.08854
13/04/2018 9:35,49.73958
13/04/2018 9:36,49.73958
13/04/2018 10:39,49.47916
13/04/2018 10:40,49.78299
13/04/2018 11:43,49.9566
13/04/2018 11:44,49.91319
13/04/2018 12:47,50.2170105
13/04/2018 12:48,50.2170105
13/04/2018 13:51,49.69618
13/04/2018 13:52,49.73958
13/04/2018 14:55,49.65277
13/04/2018 14:56,49.69618
13/04/2018 15:59,49.69618
13/04/2018 16:00,49.65277
13/04/2018 17:03,50.0
13/04/2018 17:04,49.91319
13/04/2018 18:07,50.17361
13/04/2018 18:08,50.13021
13/04/2018 19:11,50.65104
13/04/2018 19:12,50.65104
13/04/2018 20:15,51.08506775
13/04/2018 20:16,51.08506775
13/04/2018 21:19,51.04166
13/04/2018 21:20,51.08507
13/04/2018 22:23,51.25868
13/04/2018 22:24,51.30208
13/04/2018 23:27,51.43229
13/04/2018 23:28,51.43229
14/04/2018 0:31,51.47569
14/04/2018 0:32,51.47569
14/04/2018 1:35,51.5191
14/04/2018 1:36,51.51909637
14/04/2018 2:39,51.47569
14/04/2018 2:40,51.47569
14/04/2018 3:43,50.65104
14/04/2018 3:44,50.65104
14/04/2018 4:47,50.30382
14/04/2018 4:48,50.21701
14/04/2018 5:51,49.9566
14/04/2018 5:52,50.0
14/04/2018 6:55,49.78299
14/04/2018 6:56,49.73958
14/04/2018 7:59,49.91319
14/04/2018 8:00,49.86979
14/04/2018 9:03,50.17361069
14/04/2018 9:04,50.17361
14/04/2018 10:07,50.65104
14/04/2018 10:08,50.60764
14/04/2018 11:11,50.99826
14/04/2018 11:12,51.04166
14/04/2018 12:15,51.38889
14/04/2018 12:16,51.43229
14/04/2018 13:19,51.73611
14/04/2018 13:20,51.73611
14/04/2018 14:23,52.30035
14/04/2018 14:24,52.25694
14/04/2018 15:27,52.69097
14/04/2018 15:28,52.69097
14/04/2018 16:31,52.73437
14/04/2018 16:32,52.77777
14/04/2018 17:35,52.82118
14/04/2018 17:36,52.77777
14/04/2018 18:39,52.73437
14/04/2018 18:40,52.77777
14/04/2018 19:43,52.47395706
14/04/2018 19:44,52.47396
14/04/2018 20:47,52.69097
14/04/2018 20:48,52.17014
14/04/2018 21:51,51.82291
14/04/2018 21:52,51.86632
14/04/2018 22:55,51.30208
14/04/2018 22:56,51.38889
14/04/2018 23:59,50.95486
15/04/2018 0:00,50.82465
15/04/2018 1:03,50.65104
15/04/2018 1:04,50.60764
15/04/2018 2:07,50.0868
15/04/2018 2:08,50.0
15/04/2018 3:11,49.69618
15/04/2018 3:12,49.73958
15/04/2018 4:15,49.47916
15/04/2018 4:16,49.52257
15/04/2018 5:19,49.43576
15/04/2018 5:20,49.34896
15/04/2018 6:23,49.43576
15/04/2018 6:24,49.47916
15/04/2018 7:27,49.43576
15/04/2018 7:28,49.52257
15/04/2018 8:31,49.47916
15/04/2018 8:32,49.52257
15/04/2018 9:35,49.47916
15/04/2018 9:36,49.34896
15/04/2018 10:39,49.47916
15/04/2018 10:40,49.47916
15/04/2018 11:43,49.78299
15/04/2018 11:44,49.86979
15/04/2018 12:47,50.30382
15/04/2018 12:48,50.34722
15/04/2018 13:51,50.82465
15/04/2018 13:52,50.86805
15/04/2018 14:55,51.25868
15/04/2018 14:56,51.25868
15/04/2018 15:59,51.5191
15/04/2018 16:00,51.6493
15/04/2018 17:03,51.64930344
15/04/2018 17:04,51.64930344
15/04/2018 18:07,50.82465
15/04/2018 18:08,50.82465
15/04/2018 19:11,50.17361069
15/04/2018 19:12,50.17361069
15/04/2018 20:15,49.91319275
15/04/2018 20:16,49.91319275
15/04/2018 21:19,49.69617844
15/04/2018 21:20,49.69617844
15/04/2018 22:23,49.52257
15/04/2018 22:24,49.43576
15/04/2018 23:27,49.34896
15/04/2018 23:28,49.30555
16/04/2018 0:31,49.21875
16/04/2018 0:32,49.26215
16/04/2018 1:35,49.04514
16/04/2018 1:36,49.08854
16/04/2018 2:39,48.91493
16/04/2018 2:40,49.00174
16/04/2018 3:43,48.82813
16/04/2018 3:44,48.78472
16/04/2018 4:47,48.4809
16/04/2018 4:48,48.56771
16/04/2018 5:51,48.4809
16/04/2018 5:52,48.48089981
16/04/2018 6:55,48.61111
16/04/2018 6:56,48.56771
16/04/2018 7:59,48.61111
16/04/2018 8:00,48.4809
16/04/2018 9:03,48.61111069
16/04/2018 9:04,48.61111069
16/04/2018 10:07,48.82813
16/04/2018 10:08,49.56597
16/04/2018 11:11,49.08854
16/04/2018 11:12,49.08854
16/04/2018 12:15,49.30555
16/04/2018 12:16,49.26215
16/04/2018 13:19,49.65277
16/04/2018 13:20,49.65277481
16/04/2018 14:23,50.0
16/04/2018 14:24,50.0
16/04/2018 15:27,50.34722
16/04/2018 15:28,50.39062
16/04/2018 16:31,50.43402481
16/04/2018 16:32,50.43402
16/04/2018 17:35,49.91319275
16/04/2018 17:36,49.91319275
16/04/2018 18:39,49.73958
16/04/2018 18:40,49.69618
16/04/2018 19:43,49.52257
16/04/2018 19:44,49.56597
16/04/2018 20:47,49.47916412
16/04/2018 20:48,49.47916412
16/04/2018 21:51,49.47916412
16/04/2018 21:52,49.47916412
16/04/2018 22:55,49.47916412
16/04/2018 22:56,49.47916412
16/04/2018 23:59,49.52257
17/04/2018 0:00,49.52256775
17/04/2018 1:03,49.47916412
17/04/2018 1:04,49.47916412
17/04/2018 2:07,49.34896
17/04/2018 2:08,49.43576
17/04/2018 3:11,49.30555344
17/04/2018 3:12,49.30555
17/04/2018 4:15,49.34896
17/04/2018 4:16,49.34895706
17/04/2018 5:19,49.43576
17/04/2018 5:20,49.47916
17/04/2018 6:23,49.47916
17/04/2018 6:24,49.47916
17/04/2018 7:27,49.26215
17/04/2018 7:28,49.30555
17/04/2018 8:31,48.91493
17/04/2018 8:32,48.87152
17/04/2018 9:35,48.78472
17/04/2018 9:36,48.69791
17/04/2018 10:39,48.4375
17/04/2018 10:40,48.35069
17/04/2018 11:43,47.69965
17/04/2018 11:44,47.69965
17/04/2018 12:47,47.4826355
17/04/2018 12:48,47.4826355
17/04/2018 13:51,47.56944
17/04/2018 13:52,47.52604
17/04/2018 14:55,47.74305344
17/04/2018 14:56,47.74305
17/04/2018 15:59,47.96007
17/04/2018 16:00,47.96007
17/04/2018 17:03,48.046875
17/04/2018 17:04,48.04688
17/04/2018 18:07,48.04688
17/04/2018 18:08,48.13368
17/04/2018 19:11,48.046875
17/04/2018 19:12,48.046875
17/04/2018 20:15,48.00347137
17/04/2018 20:16,48.00347137
17/04/2018 21:19,47.82986
17/04/2018 21:20,47.91666
17/04/2018 22:23,47.78646
17/04/2018 22:24,47.78645706
17/04/2018 23:27,47.82986
17/04/2018 23:28,47.82986
18/04/2018 0:31,47.61285
18/04/2018 0:32,47.61284637
18/04/2018 1:35,46.61458
18/04/2018 1:36,46.65799
18/04/2018 2:39,45.3125
18/04/2018 2:40,45.22569
18/04/2018 3:43,44.44444
18/04/2018 3:44,44.22743
18/04/2018 4:47,43.48958
18/04/2018 4:48,43.48958
18/04/2018 5:51,42.96875
18/04/2018 5:52,42.92535
18/04/2018 6:55,42.2743
18/04/2018 6:56,42.2743
18/04/2018 7:59,41.97049
18/04/2018 8:00,41.75347
18/04/2018 9:03,41.62326
18/04/2018 9:04,41.62326
18/04/2018 10:07,41.27604
18/04/2018 10:08,41.40625
18/04/2018 11:12,41.18924
18/04/2018 11:13,41.31944
18/04/2018 12:16,41.10243
18/04/2018 12:17,41.18924
18/04/2018 13:20,41.01563
18/04/2018 13:21,41.01563
18/04/2018 14:24,40.84201
18/04/2018 14:25,40.97222
18/04/2018 15:28,40.88541
18/04/2018 15:29,40.97222
18/04/2018 16:32,40.84201
18/04/2018 16:33,40.75521
18/04/2018 17:36,40.5816
18/04/2018 17:37,40.53819
18/04/2018 18:40,40.6684
18/04/2018 18:41,40.5816
18/04/2018 19:44,40.14757
18/04/2018 19:45,40.19097137
18/04/2018 20:48,39.80035
18/04/2018 20:49,39.80035
18/04/2018 21:52,39.75694
18/04/2018 21:53,39.45313
18/04/2018 22:56,39.0625
18/04/2018 22:57,39.0625
19/04/2018 0:00,38.71527
19/04/2018 0:01,38.71527
19/04/2018 1:04,38.49826
19/04/2018 1:05,38.49826
19/04/2018 2:08,38.80208
19/04/2018 2:09,38.71527
19/04/2018 3:12,38.93229
19/04/2018 3:13,38.84549
19/04/2018 4:16,38.84549
19/04/2018 4:17,38.88889
19/04/2018 5:20,38.93229
19/04/2018 5:21,38.88889
19/04/2018 6:24,38.71527
19/04/2018 6:25,38.71527
19/04/2018 7:28,38.80208
19/04/2018 7:29,38.84549
19/04/2018 8:32,38.71527
19/04/2018 8:33,38.67188
19/04/2018 9:36,38.88889
19/04/2018 9:37,38.84549
19/04/2018 10:40,38.93229
19/04/2018 10:41,38.93228912
19/04/2018 11:44,39.10589981
19/04/2018 11:45,39.10589981
19/04/2018 12:48,39.14930344
19/04/2018 12:49,39.14930344
19/04/2018 13:52,38.58507
19/04/2018 13:53,38.49826
19/04/2018 14:56,38.45486069
19/04/2018 14:57,38.45486069
19/04/2018 16:00,38.671875
19/04/2018 16:01,38.671875
19/04/2018 17:04,38.41145706
19/04/2018 17:05,38.41145706
19/04/2018 18:08,38.02083206
19/04/2018 18:09,38.02083206
19/04/2018 19:12,37.71701
19/04/2018 19:13,37.63021
19/04/2018 20:16,37.41319
19/04/2018 20:17,37.36979
19/04/2018 21:20,37.32639
19/04/2018 21:21,37.32639
19/04/2018 22:24,36.97916
19/04/2018 22:25,36.97916
19/04/2018 23:28,36.67535
19/04/2018 23:29,36.71875
20/04/2018 0:32,36.76215
20/04/2018 0:33,36.84896
20/04/2018 1:36,36.89236
20/04/2018 1:37,36.93576
20/04/2018 2:40,37.10938
20/04/2018 2:41,37.06597
20/04/2018 3:44,37.19618
20/04/2018 3:45,37.28299
20/04/2018 4:48,37.80382
